"Step","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_2 (S) - metrics/mAP_0.5__MAX","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_3 (S) - metrics/mAP_0.5__MAX","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (S) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_3 (N) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_2 (N) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (N) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_3 (M) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_2 (M) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (M) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_3 (L) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_2 (L) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (L) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_3 (X) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_2 (X) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (X) - metrics/mAP_0.5__MAX"
"141","0.1465070591552338","0.1465070591552338","0.1465070591552338","0.18152608470088388","0.18152608470088388","0.18152608470088388","0.1445647937938134","0.1445647937938134","0.1445647937938134","0.13206606618575542","0.13206606618575542","0.13206606618575542","0.14990683973544464","0.14990683973544464","0.14990683973544464","0.1588013526470352","0.15816323492350276","0.15943947037056766","0.1659261570344629","0.1659261570344629","0.1659261570344629","0.2192042513046589","0.2192042513046589","0.2192042513046589","0.21399959092369658","0.21399959092369658","0.21399959092369658","0.276502791056313","0.276502791056313","0.276502791056313","0.2083233081721571","0.2083233081721571","0.2083233081721571","0.2376141702267282","0.2376141702267282","0.2376141702267282","0.13107946549063723","0.13107946549063723","0.13107946549063723","0.09685466466249756","0.09685466466249756","0.09685466466249756","0.0977486024810799","0.0977486024810799","0.0977486024810799"
"142","0.19166892610257555","0.19166892610257555","0.19166892610257555","0.17648785931343441","0.17648785931343441","0.17648785931343441","0.16069355572635224","0.16069355572635224","0.16069355572635224","0.14268516353917743","0.14268516353917743","0.14268516353917743","0.15603662092526374","0.15603662092526374","0.15603662092526374","0.16339621711017355","0.1350102119712464","0.1917822222491007","0.14427818641134332","0.14427818641134332","0.14427818641134332","0.275090270414326","0.275090270414326","0.275090270414326","0.1806565526453999","0.1806565526453999","0.1806565526453999","0.29252972928465715","0.29252972928465715","0.29252972928465715","0.2077710313474897","0.2077710313474897","0.2077710313474897","0.2200045264271706","0.2200045264271706","0.2200045264271706","0.1793357697480234","0.1793357697480234","0.1793357697480234","0.10925364890396626","0.10925364890396626","0.10925364890396626","0.09843333206316986","0.09843333206316986","0.09843333206316986"
"143","0.21334243223952593","0.21334243223952593","0.21334243223952593","0.2281700662599955","0.2281700662599955","0.2281700662599955","0.2158160381194294","0.2158160381194294","0.2158160381194294","0.10931413628226128","0.10931413628226128","0.10931413628226128","0.1223133038343504","0.1223133038343504","0.1223133038343504","0.09438616017691091","0.07737340571662286","0.11139891463719896","0.132322546081442","0.132322546081442","0.132322546081442","0.2802802628061628","0.2802802628061628","0.2802802628061628","0.1809185312020541","0.1809185312020541","0.1809185312020541","0.28851908527453185","0.28851908527453185","0.28851908527453185","0.20705588942686148","0.20705588942686148","0.20705588942686148","0.22941706498217793","0.22941706498217793","0.22941706498217793","0.17507570563785807","0.17507570563785807","0.17507570563785807","0.11043128808530729","0.11043128808530729","0.11043128808530729","0.10495899304822012","0.10495899304822012","0.10495899304822012"
"144","0.15268175721915106","0.15268175721915106","0.15268175721915106","0.18517428375416123","0.18517428375416123","0.18517428375416123","0.15608616434904451","0.15608616434904451","0.15608616434904451","0.12671700261186522","0.12671700261186522","0.12671700261186522","0.16852691764046318","0.16852691764046318","0.16852691764046318","0.1271771615515144","0.11489175967879126","0.13946256342423755","0.14341825623159282","0.14341825623159282","0.14341825623159282","0.30404236802103646","0.30404236802103646","0.30404236802103646","0.16404625969568393","0.16404625969568393","0.16404625969568393","0.2847385292989638","0.2847385292989638","0.2847385292989638","0.2551149183926853","0.2551149183926853","0.2551149183926853","0.20514851863109362","0.20514851863109362","0.20514851863109362","0.17044516894325032","0.17044516894325032","0.17044516894325032","0.10787686553183609","0.10787686553183609","0.10787686553183609","0.11311643721971686","0.11311643721971686","0.11311643721971686"
"145","0.13123050058566152","0.13123050058566152","0.13123050058566152","0.14313389750952685","0.14313389750952685","0.14313389750952685","0.1340456987833925","0.1340456987833925","0.1340456987833925","0.15715844226020778","0.15715844226020778","0.15715844226020778","0.15810902674701793","0.15810902674701793","0.15810902674701793","0.1489451881717188","0.14870664946945628","0.14918372687398132","0.15687741028998595","0.15687741028998595","0.15687741028998595","0.31194636450915453","0.31194636450915453","0.31194636450915453","0.17686132395662138","0.17686132395662138","0.17686132395662138","0.2926070534009198","0.2926070534009198","0.2926070534009198","0.27887022355565","0.27887022355565","0.27887022355565","0.20311676457172465","0.20311676457172465","0.20311676457172465","0.16616282488971676","0.16616282488971676","0.16616282488971676","0.13595036264830251","0.13595036264830251","0.13595036264830251","0.12761921829482678","0.12761921829482678","0.12761921829482678"
"146","0.1550828822091948","0.1550828822091948","0.1550828822091948","0.1819318289456736","0.1819318289456736","0.1819318289456736","0.1642548424724526","0.1642548424724526","0.1642548424724526","0.12828837120125314","0.12828837120125314","0.12828837120125314","0.1417378104532782","0.1417378104532782","0.1417378104532782","0.12310464660119413","0.12064415271644617","0.12556514048594208","0.13300359996940206","0.13300359996940206","0.13300359996940206","0.3019891981389382","0.3019891981389382","0.3019891981389382","0.16891355728180274","0.16891355728180274","0.16891355728180274","0.3038895180515881","0.3038895180515881","0.3038895180515881","0.2618506342910708","0.2618506342910708","0.2618506342910708","0.21548924025886085","0.21548924025886085","0.21548924025886085","0.16348678740728959","0.16348678740728959","0.16348678740728959","0.14096755196244534","0.14096755196244534","0.14096755196244534","0.10346752338194662","0.10346752338194662","0.10346752338194662"
"147","0.17682303618569478","0.17682303618569478","0.17682303618569478","0.15486365674424157","0.15486365674424157","0.15486365674424157","0.17879052486402938","0.17879052486402938","0.17879052486402938","0.16937006041972702","0.16937006041972702","0.16937006041972702","0.17410446428125095","0.17410446428125095","0.17410446428125095","0.13418135958959004","0.13271251430332295","0.13565020487585713","0.1265708152625053","0.1265708152625053","0.1265708152625053","0.3076463790792501","0.3076463790792501","0.3076463790792501","0.15922576321946688","0.15922576321946688","0.15922576321946688","0.3159718607481735","0.3159718607481735","0.3159718607481735","0.29309311760988466","0.29309311760988466","0.29309311760988466","0.18455351245244273","0.18455351245244273","0.18455351245244273","0.18582263591888865","0.18582263591888865","0.18582263591888865","0.1582247649473037","0.1582247649473037","0.1582247649473037","0.15999078848779347","0.15999078848779347","0.15999078848779347"
"148","0.15983506658413352","0.15983506658413352","0.15983506658413352","0.19362500087100198","0.19362500087100198","0.19362500087100198","0.1292161678698738","0.1292161678698738","0.1292161678698738","0.14292279650210246","0.14292279650210246","0.14292279650210246","0.13232832691033614","0.13232832691033614","0.13232832691033614","0.12613614160568687","0.10686311944512325","0.1454091637662505","0.1214468379057502","0.1214468379057502","0.1214468379057502","0.3327202202037343","0.3327202202037343","0.3327202202037343","0.15688435665810674","0.15688435665810674","0.15688435665810674","0.31404781903598894","0.31404781903598894","0.31404781903598894","0.3058264845865261","0.3058264845865261","0.3058264845865261","0.2460026349583253","0.2460026349583253","0.2460026349583253","0.1637330460097824","0.1637330460097824","0.1637330460097824","0.1444136704868159","0.1444136704868159","0.1444136704868159","0.13694673845108069","0.13694673845108069","0.13694673845108069"
"149","0.17784134872576776","0.17784134872576776","0.17784134872576776","0.19159984630253324","0.19159984630253324","0.19159984630253324","0.12514270085002893","0.12514270085002893","0.12514270085002893","0.14604446877278562","0.14604446877278562","0.14604446877278562","0.118841901259744","0.118841901259744","0.118841901259744","0.14275370498960838","0.13947154922205193","0.14603586075716482","0.12387533183279244","0.12387533183279244","0.12387533183279244","0.3288748034618485","0.3288748034618485","0.3288748034618485","0.15944282426833578","0.15944282426833578","0.15944282426833578","0.305184937032329","0.305184937032329","0.305184937032329","0.29695808777113525","0.29695808777113525","0.29695808777113525","0.24251988314259804","0.24251988314259804","0.24251988314259804","0.17007932221291674","0.17007932221291674","0.17007932221291674","0.131176887870831","0.131176887870831","0.131176887870831","0.13937735078237673","0.13937735078237673","0.13937735078237673"
"150","0.16125091142948292","0.16125091142948292","0.16125091142948292","0.1903354310238456","0.1903354310238456","0.1903354310238456","0.1522804097799496","0.1522804097799496","0.1522804097799496","0.16348454018552236","0.16348454018552236","0.16348454018552236","0.16492340641197456","0.16492340641197456","0.16492340641197456","0.1787290862023026","0.16966736294085313","0.18779080946375204","0.10403663926673243","0.10403663926673243","0.10403663926673243","0.30015584640290366","0.30015584640290366","0.30015584640290366","0.13750133946806847","0.13750133946806847","0.13750133946806847","0.2779823128758684","0.2779823128758684","0.2779823128758684","0.2939504121104887","0.2939504121104887","0.2939504121104887","0.25381219040140784","0.25381219040140784","0.25381219040140784","0.14603818418509523","0.14603818418509523","0.14603818418509523","0.0978072912011335","0.0978072912011335","0.0978072912011335","0.10064608045858908","0.10064608045858908","0.10064608045858908"
"151","0.1687284226985516","0.1687284226985516","0.1687284226985516","0.1903576911248748","0.1903576911248748","0.1903576911248748","0.18830473878805293","0.18830473878805293","0.18830473878805293","0.18099260178508209","0.18099260178508209","0.18099260178508209","0.14988796762025247","0.14988796762025247","0.14988796762025247","0.15573724051851945","0.14490362065638746","0.16657086038065144","0.10747917357027384","0.10747917357027384","0.10747917357027384","0.30459138174951406","0.30459138174951406","0.30459138174951406","0.1498527096306425","0.1498527096306425","0.1498527096306425","0.28324399113851795","0.28324399113851795","0.28324399113851795","0.2779979727177823","0.2779979727177823","0.2779979727177823","0.25862917979636546","0.25862917979636546","0.25862917979636546","0.14895396565525126","0.14895396565525126","0.14895396565525126","0.12104363490624116","0.12104363490624116","0.12104363490624116","0.12456627433612202","0.12456627433612202","0.12456627433612202"
"152","0.18411654131197247","0.18411654131197247","0.18411654131197247","0.17958028190578365","0.17958028190578365","0.17958028190578365","0.17298593090871558","0.17298593090871558","0.17298593090871558","0.17265663096155903","0.17265663096155903","0.17265663096155903","0.1552848450397065","0.1552848450397065","0.1552848450397065","0.13861490315802535","0.11300873038684187","0.16422107592920884","0.11357344125226733","0.11357344125226733","0.11357344125226733","0.30106326829473595","0.30106326829473595","0.30106326829473595","0.17940025584164768","0.17940025584164768","0.17940025584164768","0.29501815372004636","0.29501815372004636","0.29501815372004636","0.2927385028329166","0.2927385028329166","0.2927385028329166","0.29891777532760944","0.29891777532760944","0.29891777532760944","0.20318623649486273","0.20318623649486273","0.20318623649486273","0.16231667719539153","0.16231667719539153","0.16231667719539153","0.132105945291738","0.132105945291738","0.132105945291738"
"153","0.1551837430841303","0.1551837430841303","0.1551837430841303","0.15987422124130066","0.15987422124130066","0.15987422124130066","0.16190965480783331","0.16190965480783331","0.16190965480783331","0.19338118599465892","0.19338118599465892","0.19338118599465892","0.18263707963230488","0.18263707963230488","0.18263707963230488","0.15795253903982348","0.12142291456297191","0.19448216351667505","0.1429385956553261","0.1429385956553261","0.1429385956553261","0.31988949453463844","0.31988949453463844","0.31988949453463844","0.21914184092872363","0.21914184092872363","0.21914184092872363","0.3318428343120255","0.3318428343120255","0.3318428343120255","0.29394140948298314","0.29394140948298314","0.29394140948298314","0.2808112772624559","0.2808112772624559","0.2808112772624559","0.19712499175148185","0.19712499175148185","0.19712499175148185","0.13193818561809958","0.13193818561809958","0.13193818561809958","0.13241436414812502","0.13241436414812502","0.13241436414812502"
"154","0.18655802746483907","0.18655802746483907","0.18655802746483907","0.19957234830782122","0.19957234830782122","0.19957234830782122","0.19321628339397445","0.19321628339397445","0.19321628339397445","0.1574969074040455","0.1574969074040455","0.1574969074040455","0.17004689951274535","0.17004689951274535","0.17004689951274535","0.1372001082179965","0.12077476844110205","0.15362544799489097","0.1549776493934461","0.1549776493934461","0.1549776493934461","0.32526087558650224","0.32526087558650224","0.32526087558650224","0.21905863439575282","0.21905863439575282","0.21905863439575282","0.3331418077441223","0.3331418077441223","0.3331418077441223","0.3388782408432186","0.3388782408432186","0.3388782408432186","0.3330807050495639","0.3330807050495639","0.3330807050495639","0.19162868109057193","0.19162868109057193","0.19162868109057193","0.11475242525019941","0.11475242525019941","0.11475242525019941","0.10108120242992948","0.10108120242992948","0.10108120242992948"
"155","0.18088130770760466","0.18088130770760466","0.18088130770760466","0.20143946113482594","0.20143946113482594","0.20143946113482594","0.1985406616468231","0.1985406616468231","0.1985406616468231","0.19000398692033482","0.19000398692033482","0.19000398692033482","0.13938645737981512","0.13938645737981512","0.13938645737981512","0.1289726293259849","0.09985712983754005","0.1580881288144298","0.16339610866000942","0.16339610866000942","0.16339610866000942","0.35848485256899365","0.35848485256899365","0.35848485256899365","0.24038133066998776","0.24038133066998776","0.24038133066998776","0.3254997997850598","0.3254997997850598","0.3254997997850598","0.3339112470441626","0.3339112470441626","0.3339112470441626","0.3230594885648677","0.3230594885648677","0.3230594885648677","0.21800291010649298","0.21800291010649298","0.21800291010649298","0.10401392410755277","0.10401392410755277","0.10401392410755277","0.1288379754430194","0.1288379754430194","0.1288379754430194"
"156","0.15173472448089204","0.15173472448089204","0.15173472448089204","0.16701722710042655","0.16701722710042655","0.16701722710042655","0.1662658025535211","0.1662658025535211","0.1662658025535211","0.1903016992596565","0.1903016992596565","0.1903016992596565","0.12759728540830742","0.12759728540830742","0.12759728540830742","0.14890642715872826","0.1475511522263786","0.15026170209107792","0.14726786370467576","0.14726786370467576","0.14726786370467576","0.3503462870650204","0.3503462870650204","0.3503462870650204","0.22402464251226878","0.22402464251226878","0.22402464251226878","0.33805873407789844","0.33805873407789844","0.33805873407789844","0.3424863892060318","0.3424863892060318","0.3424863892060318","0.37589755837684447","0.37589755837684447","0.37589755837684447","0.18758684913686927","0.18758684913686927","0.18758684913686927","0.11433472782258428","0.11433472782258428","0.11433472782258428","0.1177089526436203","0.1177089526436203","0.1177089526436203"
