"Step","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MAX","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b64_lr0.01_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b32_lr0.01_1 - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MAX"
"30","0.000717426391017028","0.000717426391017028","0.000717426391017028","0.0030647068831713546","0.0030647068831713546","0.0030647068831713546","0.006938108148366131","0.006938108148366131","0.006938108148366131","0.0105879810210355","0.0105879810210355","0.0105879810210355","0.02613951167931772","0.02613951167931772","0.02613951167931772","0.05139115634253962","0.05139115634253962","0.05139115634253962","0.0046052654391824","0.0046052654391824","0.0046052654391824","0.04417307563379681","0.04417307563379681","0.04417307563379681","0.01086731081051105","0.01086731081051105","0.01086731081051105"
"31","0.01814130752497436","0.01814130752497436","0.01814130752497436","0.011315667955476708","0.011315667955476708","0.011315667955476708","0.012128531572695164","0.012128531572695164","0.012128531572695164","0.01338190892042894","0.01338190892042894","0.01338190892042894","0.007672033894971852","0.007672033894971852","0.007672033894971852","0.0237699298687573","0.0237699298687573","0.0237699298687573","0.01893371813103989","0.01893371813103989","0.01893371813103989","0.01883668467795752","0.01883668467795752","0.01883668467795752","0.027921607885526157","0.027921607885526157","0.027921607885526157"
"32","0.01220228526648787","0.01220228526648787","0.01220228526648787","0.028284131350414146","0.028284131350414146","0.028284131350414146","0.035232827143765195","0.035232827143765195","0.035232827143765195","0.022538350727570874","0.022538350727570874","0.022538350727570874","0.023211436864494138","0.023211436864494138","0.023211436864494138","0.01793136076553848","0.01793136076553848","0.01793136076553848","0.028721324953078158","0.028721324953078158","0.028721324953078158","0.004996266949917517","0.004996266949917517","0.004996266949917517","0.01974328828970264","0.01974328828970264","0.01974328828970264"
"33","0.006039093423699839","0.006039093423699839","0.006039093423699839","0.018170692948598213","0.018170692948598213","0.018170692948598213","0.048998488866588155","0.048998488866588155","0.048998488866588155","0.038473790215232985","0.038473790215232985","0.038473790215232985","0.04203683551811015","0.04203683551811015","0.04203683551811015","0.041794047406853205","0.041794047406853205","0.041794047406853205","0.026809501045979917","0.026809501045979917","0.026809501045979917","0.02345756588144044","0.02345756588144044","0.02345756588144044","0.03759111269739283","0.03759111269739283","0.03759111269739283"
"34","0.0017952233938590136","0.0017952233938590136","0.0017952233938590136","0.0357337454198403","0.0357337454198403","0.0357337454198403","0.045838893161647826","0.045838893161647826","0.045838893161647826","0.021130204619199542","0.021130204619199542","0.021130204619199542","0.041163623973124015","0.041163623973124015","0.041163623973124015","0.06771236138763836","0.06771236138763836","0.06771236138763836","0.015015334759843096","0.015015334759843096","0.015015334759843096","0.029556822587622655","0.029556822587622655","0.029556822587622655","0.05587764241804555","0.05587764241804555","0.05587764241804555"
"35","0.015972580537389387","0.015972580537389387","0.015972580537389387","0.023370853935064616","0.023370853935064616","0.023370853935064616","0.00804109530578958","0.00804109530578958","0.00804109530578958","0.00965045675613843","0.00965045675613843","0.00965045675613843","0.002846538459429967","0.002846538459429967","0.002846538459429967","0.03337739877794122","0.03337739877794122","0.03337739877794122","0.012156592769265463","0.012156592769265463","0.012156592769265463","0.019030570538140484","0.019030570538140484","0.019030570538140484","0.043492508713341746","0.043492508713341746","0.043492508713341746"
"36","0.025248866676581126","0.025248866676581126","0.025248866676581126","0.021919045898707558","0.021919045898707558","0.021919045898707558","0.04716308251888916","0.04716308251888916","0.04716308251888916","0.021296851178483355","0.021296851178483355","0.021296851178483355","0.043858891677959894","0.043858891677959894","0.043858891677959894","0.03355643330604299","0.03355643330604299","0.03355643330604299","0.0486399258281716","0.0486399258281716","0.0486399258281716","0.036889746310771174","0.036889746310771174","0.036889746310771174","0.032184671988547776","0.032184671988547776","0.032184671988547776"
"37","0.030891234078905188","0.030891234078905188","0.030891234078905188","0.026246790883480278","0.026246790883480278","0.026246790883480278","0.020164412219511835","0.020164412219511835","0.020164412219511835","0.02303861659238079","0.02303861659238079","0.02303861659238079","0.030757368463734346","0.030757368463734346","0.030757368463734346","0.025009741043426834","0.025009741043426834","0.025009741043426834","0.015328057140316792","0.015328057140316792","0.015328057140316792","0.022199892625793024","0.022199892625793024","0.022199892625793024","0.043803190436237815","0.043803190436237815","0.043803190436237815"
"38","0.0041255296549938085","0.0041255296549938085","0.0041255296549938085","0.013603081820307105","0.013603081820307105","0.013603081820307105","0.03900968292714813","0.03900968292714813","0.03900968292714813","0.009318798143590571","0.009318798143590571","0.009318798143590571","0.0654953640766101","0.0654953640766101","0.0654953640766101","0.04336320795038921","0.04336320795038921","0.04336320795038921","0.008328875271076256","0.008328875271076256","0.008328875271076256","0.004412965419796741","0.004412965419796741","0.004412965419796741","0.06625814443795829","0.06625814443795829","0.06625814443795829"
"39","0.008321341516778907","0.008321341516778907","0.008321341516778907","0.010329192941399848","0.010329192941399848","0.010329192941399848","0.07666465252733687","0.07666465252733687","0.07666465252733687","0.027357783724724187","0.027357783724724187","0.027357783724724187","0.08767907703115739","0.08767907703115739","0.08767907703115739","0.05527570090581018","0.05527570090581018","0.05527570090581018","0.005623103305778816","0.005623103305778816","0.005623103305778816","0.016589865892926554","0.016589865892926554","0.016589865892926554","0.10530229062268814","0.10530229062268814","0.10530229062268814"
"40","0.035742928421921394","0.035742928421921394","0.035742928421921394","0.012840458032728855","0.012840458032728855","0.012840458032728855","0.01075259999641329","0.01075259999641329","0.01075259999641329","0.0344042351398261","0.0344042351398261","0.0344042351398261","0.10293192085635886","0.10293192085635886","0.10293192085635886","0.05801901111656945","0.05801901111656945","0.05801901111656945","0.030356212989021823","0.030356212989021823","0.030356212989021823","0.08110123580321851","0.08110123580321851","0.08110123580321851","0.02917511180897739","0.02917511180897739","0.02917511180897739"
"41","0.013328548597373967","0.013328548597373967","0.013328548597373967","0.050800743279324205","0.050800743279324205","0.050800743279324205","0.03573902059837536","0.03573902059837536","0.03573902059837536","0.02746745287484013","0.02746745287484013","0.02746745287484013","0.07320447277864028","0.07320447277864028","0.07320447277864028","0.02427941057291142","0.02427941057291142","0.02427941057291142","0.06435365151321332","0.06435365151321332","0.06435365151321332","0.023039000166111864","0.023039000166111864","0.023039000166111864","0.04352998606857327","0.04352998606857327","0.04352998606857327"
"42","0.012708118214187259","0.012708118214187259","0.012708118214187259","0.004634930399673728","0.004634930399673728","0.004634930399673728","0.026634431841621425","0.026634431841621425","0.026634431841621425","0.016662779142513514","0.016662779142513514","0.016662779142513514","0.032761752073785656","0.032761752073785656","0.032761752073785656","0.05644500371746597","0.05644500371746597","0.05644500371746597","0.01693745394105798","0.01693745394105798","0.01693745394105798","0.07539678479497834","0.07539678479497834","0.07539678479497834","0.07563383312588207","0.07563383312588207","0.07563383312588207"
"43","0.011582273128696249","0.011582273128696249","0.011582273128696249","0.014714181550874438","0.014714181550874438","0.014714181550874438","0.03949538950360202","0.03949538950360202","0.03949538950360202","0.016320480764479287","0.016320480764479287","0.016320480764479287","0.0444625880843509","0.0444625880843509","0.0444625880843509","0.04268877889363487","0.04268877889363487","0.04268877889363487","0.039363864754656926","0.039363864754656926","0.039363864754656926","0.0471420851442048","0.0471420851442048","0.0471420851442048","0.074881573224064","0.074881573224064","0.074881573224064"
"44","0.030657939491162706","0.030657939491162706","0.030657939491162706","0.04822313804182792","0.04822313804182792","0.04822313804182792","0.09215886474125594","0.09215886474125594","0.09215886474125594","0.011036083849590475","0.011036083849590475","0.011036083849590475","0.08789997273115165","0.08789997273115165","0.08789997273115165","0.05527682353173736","0.05527682353173736","0.05527682353173736","0.04172917404855637","0.04172917404855637","0.04172917404855637","0.08437368461062186","0.08437368461062186","0.08437368461062186","0.0737876380596517","0.0737876380596517","0.0737876380596517"
"45","0.04297815968407399","0.04297815968407399","0.04297815968407399","0.012090551195608295","0.012090551195608295","0.012090551195608295","0.07236743911164051","0.07236743911164051","0.07236743911164051","0.04211303915773819","0.04211303915773819","0.04211303915773819","0.028272302107002493","0.028272302107002493","0.028272302107002493","0.0381857784854536","0.0381857784854536","0.0381857784854536","0.015050938702869122","0.015050938702869122","0.015050938702869122","0.014135617110527646","0.014135617110527646","0.014135617110527646","0.06603660573146568","0.06603660573146568","0.06603660573146568"
"46","0.03375159515025987","0.03375159515025987","0.03375159515025987","0.05019890724001797","0.05019890724001797","0.05019890724001797","0.03597233853544542","0.03597233853544542","0.03597233853544542","0.007982842340143133","0.007982842340143133","0.007982842340143133","0.08683595995066178","0.08683595995066178","0.08683595995066178","0.037866173124539826","0.037866173124539826","0.037866173124539826","0.10115440013429397","0.10115440013429397","0.10115440013429397","0.02045740364154973","0.02045740364154973","0.02045740364154973","0.03893020339775774","0.03893020339775774","0.03893020339775774"
"47","0.021973821600232337","0.021973821600232337","0.021973821600232337","0.03867577390541117","0.03867577390541117","0.03867577390541117","0.021772071751278058","0.021772071751278058","0.021772071751278058","0.03439401203357459","0.03439401203357459","0.03439401203357459","0.023075948168181606","0.023075948168181606","0.023075948168181606","0.01446177535608933","0.01446177535608933","0.01446177535608933","0.029206971622027084","0.029206971622027084","0.029206971622027084","0.02975240015348016","0.02975240015348016","0.02975240015348016","0.0578695642424111","0.0578695642424111","0.0578695642424111"
"48","0.04929146813819421","0.04929146813819421","0.04929146813819421","0.0665946887002384","0.0665946887002384","0.0665946887002384","0.05424746214714935","0.05424746214714935","0.05424746214714935","0.03451577722140892","0.03451577722140892","0.03451577722140892","0.05336976586652203","0.05336976586652203","0.05336976586652203","0.05034411158696184","0.05034411158696184","0.05034411158696184","0.046163266153361665","0.046163266153361665","0.046163266153361665","0.11620507151144929","0.11620507151144929","0.11620507151144929","0.12602850746261765","0.12602850746261765","0.12602850746261765"
"49","0.02870856546635176","0.02870856546635176","0.02870856546635176","0.06236100802789553","0.06236100802789553","0.06236100802789553","0.04080627498533571","0.04080627498533571","0.04080627498533571","0.03216987110454804","0.03216987110454804","0.03216987110454804","0.061578360196197675","0.061578360196197675","0.061578360196197675","0.07625735238374626","0.07625735238374626","0.07625735238374626","0.08358497692848238","0.08358497692848238","0.08358497692848238","0.06695118544406031","0.06695118544406031","0.06695118544406031","0.09034153168214079","0.09034153168214079","0.09034153168214079"
"50","0.04321915903819598","0.04321915903819598","0.04321915903819598","0.038029788330990945","0.038029788330990945","0.038029788330990945","0.03961359189741336","0.03961359189741336","0.03961359189741336","0.021214473781321425","0.021214473781321425","0.021214473781321425","0.08064112995883749","0.08064112995883749","0.08064112995883749","0.08143348860402451","0.08143348860402451","0.08143348860402451","0.05386074140031263","0.05386074140031263","0.05386074140031263","0.01209265129588725","0.01209265129588725","0.01209265129588725","0.0704030342632104","0.0704030342632104","0.0704030342632104"
"51","0.03620366098305084","0.03620366098305084","0.03620366098305084","0.030193191051537636","0.030193191051537636","0.030193191051537636","0.07049937981548929","0.07049937981548929","0.07049937981548929","0.02904603538500236","0.02904603538500236","0.02904603538500236","0.03358615022063363","0.03358615022063363","0.03358615022063363","0.08119749308517143","0.08119749308517143","0.08119749308517143","0.030376140038610437","0.030376140038610437","0.030376140038610437","0.024760379239828004","0.024760379239828004","0.024760379239828004","0.07599339300034495","0.07599339300034495","0.07599339300034495"
"52","0.03352873535180034","0.03352873535180034","0.03352873535180034","0.057542439807982716","0.057542439807982716","0.057542439807982716","0.049747341585916205","0.049747341585916205","0.049747341585916205","0.025804984128263254","0.025804984128263254","0.025804984128263254","0.07669523737856053","0.07669523737856053","0.07669523737856053","0.03610179630667493","0.03610179630667493","0.03610179630667493","0.054432310743493556","0.054432310743493556","0.054432310743493556","0.005863663598480616","0.005863663598480616","0.005863663598480616","0.10269983698685514","0.10269983698685514","0.10269983698685514"
"53","0.04555153706751772","0.04555153706751772","0.04555153706751772","0.025385217553448875","0.025385217553448875","0.025385217553448875","0.010106582748469128","0.010106582748469128","0.010106582748469128","0.014843496485009273","0.014843496485009273","0.014843496485009273","0.058240724157560486","0.058240724157560486","0.058240724157560486","0.0680617624237184","0.0680617624237184","0.0680617624237184","0.06546263091931019","0.06546263091931019","0.06546263091931019","0.013187980107090703","0.013187980107090703","0.013187980107090703","0.034945231691528536","0.034945231691528536","0.034945231691528536"
"54","0.052486594578626505","0.052486594578626505","0.052486594578626505","0.05286583128005479","0.05286583128005479","0.05286583128005479","0.07825308627863574","0.07825308627863574","0.07825308627863574","0.03598712180303888","0.03598712180303888","0.03598712180303888","0.013571825627522724","0.013571825627522724","0.013571825627522724","0.029873762518651585","0.029873762518651585","0.029873762518651585","0.028267157799107576","0.028267157799107576","0.028267157799107576","0.02119943196658679","0.02119943196658679","0.02119943196658679","0.07347361752925877","0.07347361752925877","0.07347361752925877"
"55","0.02134940249476153","0.02134940249476153","0.02134940249476153","0.05002430759677204","0.05002430759677204","0.05002430759677204","0.029562396606627052","0.029562396606627052","0.029562396606627052","0.04600597957853995","0.04600597957853995","0.04600597957853995","0.05565194994380084","0.05565194994380084","0.05565194994380084","0.07808207580933739","0.07808207580933739","0.07808207580933739","0.016575609800852112","0.016575609800852112","0.016575609800852112","0.03836207332988902","0.03836207332988902","0.03836207332988902","0.08774537001622573","0.08774537001622573","0.08774537001622573"
"56","0.062139335069462176","0.062139335069462176","0.062139335069462176","0.07863297875651118","0.07863297875651118","0.07863297875651118","0.021924571901708684","0.021924571901708684","0.021924571901708684","0.00949463629350051","0.00949463629350051","0.00949463629350051","0.04659838601835613","0.04659838601835613","0.04659838601835613","0.07179079929184388","0.07179079929184388","0.07179079929184388","0.10366722683075442","0.10366722683075442","0.10366722683075442","0.033225354616376886","0.033225354616376886","0.033225354616376886","0.04755520124188558","0.04755520124188558","0.04755520124188558"
"57","0.04604642695314449","0.04604642695314449","0.04604642695314449","0.022244814813720405","0.022244814813720405","0.022244814813720405","0.08194923728483428","0.08194923728483428","0.08194923728483428","0.026708623824304903","0.026708623824304903","0.026708623824304903","0.05092313370671813","0.05092313370671813","0.05092313370671813","0.05400848069627613","0.05400848069627613","0.05400848069627613","0.045718863293837265","0.045718863293837265","0.045718863293837265","0.05163047717494932","0.05163047717494932","0.05163047717494932","0.06594297867819156","0.06594297867819156","0.06594297867819156"
"58","0.023505396113330933","0.023505396113330933","0.023505396113330933","0.05403339100724009","0.05403339100724009","0.05403339100724009","0.02913810711007934","0.02913810711007934","0.02913810711007934","0.0488384790668174","0.0488384790668174","0.0488384790668174","0.1024433819480484","0.1024433819480484","0.1024433819480484","0.025918258355282466","0.025918258355282466","0.025918258355282466","0.04690095592431969","0.04690095592431969","0.04690095592431969","0.05213082079660453","0.05213082079660453","0.05213082079660453","0.05450974124854727","0.05450974124854727","0.05450974124854727"
"59","0.08690624642168643","0.08690624642168643","0.08690624642168643","0.1113440165349192","0.1113440165349192","0.1113440165349192","0.08973479396211778","0.08973479396211778","0.08973479396211778","0.01492662084860133","0.01492662084860133","0.01492662084860133","0.07709926255701634","0.07709926255701634","0.07709926255701634","0.0893766776317534","0.0893766776317534","0.0893766776317534","0.04142279832207283","0.04142279832207283","0.04142279832207283","0.029238870028002822","0.029238870028002822","0.029238870028002822","0.11243068353739157","0.11243068353739157","0.11243068353739157"
"60","0.025502907195138355","0.025502907195138355","0.025502907195138355","0.021961224913375155","0.021961224913375155","0.021961224913375155","0.07286883224608819","0.07286883224608819","0.07286883224608819","0.052441685485812524","0.052441685485812524","0.052441685485812524","0.0906311281119537","0.0906311281119537","0.0906311281119537","0.042503519765795625","0.042503519765795625","0.042503519765795625","0.03733594319693921","0.03733594319693921","0.03733594319693921","0.06721296244000396","0.06721296244000396","0.06721296244000396","0.060594965372158624","0.060594965372158624","0.060594965372158624"
"61","0.024082490680036296","0.024082490680036296","0.024082490680036296","0.02437579898691715","0.02437579898691715","0.02437579898691715","0.05144567983530651","0.05144567983530651","0.05144567983530651","0.043089826974086656","0.043089826974086656","0.043089826974086656","0.08061028283412527","0.08061028283412527","0.08061028283412527","0.0706628204129165","0.0706628204129165","0.0706628204129165","0.06844014482166706","0.06844014482166706","0.06844014482166706","0.064274484476162","0.064274484476162","0.064274484476162","0.05495478252934492","0.05495478252934492","0.05495478252934492"
"62","0.11450459988912504","0.11450459988912504","0.11450459988912504","0.14446055921028092","0.14446055921028092","0.14446055921028092","0.03143202214755366","0.03143202214755366","0.03143202214755366","0.025176377148715498","0.025176377148715498","0.025176377148715498","0.03787325711960941","0.03787325711960941","0.03787325711960941","0.08866237324564097","0.08866237324564097","0.08866237324564097","0.09265096561324476","0.09265096561324476","0.09265096561324476","0.009332550436196638","0.009332550436196638","0.009332550436196638","0.04510660813157001","0.04510660813157001","0.04510660813157001"
"63","0.02491723612463415","0.02491723612463415","0.02491723612463415","0.03766209661261229","0.03766209661261229","0.03766209661261229","0.009218590297720944","0.009218590297720944","0.009218590297720944","0.10649186893016824","0.10649186893016824","0.10649186893016824","0.059526224943480095","0.059526224943480095","0.059526224943480095","0.06677735582057398","0.06677735582057398","0.06677735582057398","0.03489875711209546","0.03489875711209546","0.03489875711209546","0.03926824804274466","0.03926824804274466","0.03926824804274466","0.08071879086803105","0.08071879086803105","0.08071879086803105"
"64","0.04010429416009253","0.04010429416009253","0.04010429416009253","0.04940835159389791","0.04940835159389791","0.04940835159389791","0.06245507615364961","0.06245507615364961","0.06245507615364961","0.025852603073992304","0.025852603073992304","0.025852603073992304","0.05425289439505606","0.05425289439505606","0.05425289439505606","0.0916432484539805","0.0916432484539805","0.0916432484539805","0.08393433376799299","0.08393433376799299","0.08393433376799299","0.07047397542582234","0.07047397542582234","0.07047397542582234","0.10652930409804509","0.10652930409804509","0.10652930409804509"
"65","0.02403830558531461","0.02403830558531461","0.02403830558531461","0.04491445064748782","0.04491445064748782","0.04491445064748782","0.08113078225737659","0.08113078225737659","0.08113078225737659","0.0689445910525706","0.0689445910525706","0.0689445910525706","0.03228584999874571","0.03228584999874571","0.03228584999874571","0.11478216230307538","0.11478216230307538","0.11478216230307538","0.030324657638185704","0.030324657638185704","0.030324657638185704","0.11525059800752657","0.11525059800752657","0.11525059800752657","0.16598334134627798","0.16598334134627798","0.16598334134627798"
"66","0.022604705058844706","0.022604705058844706","0.022604705058844706","0.05324628980323617","0.05324628980323617","0.05324628980323617","0.06349941030802699","0.06349941030802699","0.06349941030802699","0.08416047584967945","0.08416047584967945","0.08416047584967945","0.1267821171812074","0.1267821171812074","0.1267821171812074","0.08783489541196014","0.08783489541196014","0.08783489541196014","0.054271674934086245","0.054271674934086245","0.054271674934086245","0.07416008331286564","0.07416008331286564","0.07416008331286564","0.08933291537700533","0.08933291537700533","0.08933291537700533"
"67","0.04277935437552363","0.04277935437552363","0.04277935437552363","0.03917707737067686","0.03917707737067686","0.03917707737067686","0.06312318674704293","0.06312318674704293","0.06312318674704293","0.04095567174151249","0.04095567174151249","0.04095567174151249","0.07096841125179489","0.07096841125179489","0.07096841125179489","0.054664822787134866","0.054664822787134866","0.054664822787134866","0.04506937562394282","0.04506937562394282","0.04506937562394282","0.06079357866735542","0.06079357866735542","0.06079357866735542","0.060820300548752745","0.060820300548752745","0.060820300548752745"
"68","0.030124513942020235","0.030124513942020235","0.030124513942020235","0.07190399685465765","0.07190399685465765","0.07190399685465765","0.04388997615674831","0.04388997615674831","0.04388997615674831","0.08521231232937618","0.08521231232937618","0.08521231232937618","0.08377833587058374","0.08377833587058374","0.08377833587058374","0.086946232638204","0.086946232638204","0.086946232638204","0.06803139822033591","0.06803139822033591","0.06803139822033591","0.055101452632299604","0.055101452632299604","0.055101452632299604","0.1229183735886732","0.1229183735886732","0.1229183735886732"
"69","0.12678818061287903","0.12678818061287903","0.12678818061287903","0.04897141058599656","0.04897141058599656","0.04897141058599656","0.07940564073881573","0.07940564073881573","0.07940564073881573","0.06678704198392466","0.06678704198392466","0.06678704198392466","0.08246580003112286","0.08246580003112286","0.08246580003112286","0.06262557866232236","0.06262557866232236","0.06262557866232236","0.020401265410157958","0.020401265410157958","0.020401265410157958","0.14171887089585222","0.14171887089585222","0.14171887089585222","0.06968614152176826","0.06968614152176826","0.06968614152176826"
"70","0.06098029191629046","0.06098029191629046","0.06098029191629046","0.08446568064417903","0.08446568064417903","0.08446568064417903","0.07241410511487123","0.07241410511487123","0.07241410511487123","0.0765333651380126","0.0765333651380126","0.0765333651380126","0.10169065943580653","0.10169065943580653","0.10169065943580653","0.12857499823586876","0.12857499823586876","0.12857499823586876","0.05908798184201918","0.05908798184201918","0.05908798184201918","0.07685338628169962","0.07685338628169962","0.07685338628169962","0.09262987616342562","0.09262987616342562","0.09262987616342562"
