"Step","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (Arch-P5) - metrics/mAP_0.5__MAX","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_L6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_M6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_X6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_S6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MIN","_n_N6_512_e500_b16_lr0.01_1 (Arch-P6) - metrics/mAP_0.5__MAX"
"157","0.16151544676468488","0.16151544676468488","0.16151544676468488","0.10954117368468597","0.10954117368468597","0.10954117368468597","0.3646974413564425","0.3646974413564425","0.3646974413564425","0.17695207893694387","0.17695207893694387","0.17695207893694387","0.2189431798914359","0.2189431798914359","0.2189431798914359","0.1783376985935315","0.1783376985935315","0.1783376985935315","0.10771648899378673","0.10771648899378673","0.10771648899378673","0.1578558840614102","0.1578558840614102","0.1578558840614102","0.14396430782380779","0.14396430782380779","0.14396430782380779","0.13546379748397966","0.13546379748397966","0.13546379748397966"
"158","0.14219320712502065","0.14219320712502065","0.14219320712502065","0.11949309111381819","0.11949309111381819","0.11949309111381819","0.3459100106396721","0.3459100106396721","0.3459100106396721","0.18160392583477836","0.18160392583477836","0.18160392583477836","0.24654019381081596","0.24654019381081596","0.24654019381081596","0.15451213249887674","0.15451213249887674","0.15451213249887674","0.11598683208014396","0.11598683208014396","0.11598683208014396","0.16961871000518253","0.16961871000518253","0.16961871000518253","0.11849939685755136","0.11849939685755136","0.11849939685755136","0.11973989009160681","0.11973989009160681","0.11973989009160681"
"159","0.1871926167680303","0.1871926167680303","0.1871926167680303","0.13548762549242088","0.13548762549242088","0.13548762549242088","0.3350278111932607","0.3350278111932607","0.3350278111932607","0.19383427322816865","0.19383427322816865","0.19383427322816865","0.2514444681947505","0.2514444681947505","0.2514444681947505","0.129321285862231","0.129321285862231","0.129321285862231","0.1276576549227101","0.1276576549227101","0.1276576549227101","0.16808661928105195","0.16808661928105195","0.16808661928105195","0.12064962843424006","0.12064962843424006","0.12064962843424006","0.1464225210003168","0.1464225210003168","0.1464225210003168"
"160","0.19403846159463028","0.19403846159463028","0.19403846159463028","0.16872800904793836","0.16872800904793836","0.16872800904793836","0.33518394876885405","0.33518394876885405","0.33518394876885405","0.16658476669442773","0.16658476669442773","0.16658476669442773","0.29604934027711477","0.29604934027711477","0.29604934027711477","0.1294023963332745","0.1294023963332745","0.1294023963332745","0.10745346703173488","0.10745346703173488","0.10745346703173488","0.1611469909050519","0.1611469909050519","0.1611469909050519","0.13498712539563693","0.13498712539563693","0.13498712539563693","0.13213135554347244","0.13213135554347244","0.13213135554347244"
"161","0.19951045073048307","0.19951045073048307","0.19951045073048307","0.15117659319169197","0.15117659319169197","0.15117659319169197","0.35441655604709765","0.35441655604709765","0.35441655604709765","0.166384351964718","0.166384351964718","0.166384351964718","0.3275774003944522","0.3275774003944522","0.3275774003944522","0.1613317078311359","0.1613317078311359","0.1613317078311359","0.12215888362856045","0.12215888362856045","0.12215888362856045","0.15523919067647016","0.15523919067647016","0.15523919067647016","0.13400175499458938","0.13400175499458938","0.13400175499458938","0.12318562022784224","0.12318562022784224","0.12318562022784224"
"162","0.16392922751262584","0.16392922751262584","0.16392922751262584","0.1470208360616601","0.1470208360616601","0.1470208360616601","0.3486209945405059","0.3486209945405059","0.3486209945405059","0.12957607631246462","0.12957607631246462","0.12957607631246462","0.29918067269729326","0.29918067269729326","0.29918067269729326","0.17166211984311872","0.17166211984311872","0.17166211984311872","0.12882453089399193","0.12882453089399193","0.12882453089399193","0.14076888251009806","0.14076888251009806","0.14076888251009806","0.1330131711134745","0.1330131711134745","0.1330131711134745","0.12482665893477511","0.12482665893477511","0.12482665893477511"
"163","0.14586764178096628","0.14586764178096628","0.14586764178096628","0.15166951319456698","0.15166951319456698","0.15166951319456698","0.3433497223572395","0.3433497223572395","0.3433497223572395","0.14439611363253183","0.14439611363253183","0.14439611363253183","0.3193459390648369","0.3193459390648369","0.3193459390648369","0.16466210273142176","0.16466210273142176","0.16466210273142176","0.11431091598373935","0.11431091598373935","0.11431091598373935","0.141864614953729","0.141864614953729","0.141864614953729","0.1286016933279464","0.1286016933279464","0.1286016933279464","0.15065164773086506","0.15065164773086506","0.15065164773086506"
"164","0.15879298352244647","0.15879298352244647","0.15879298352244647","0.11521541382407205","0.11521541382407205","0.11521541382407205","0.36048354987219455","0.36048354987219455","0.36048354987219455","0.1665733716382099","0.1665733716382099","0.1665733716382099","0.30929172055595416","0.30929172055595416","0.30929172055595416","0.1962465779262813","0.1962465779262813","0.1962465779262813","0.13147768828661888","0.13147768828661888","0.13147768828661888","0.14067109393754262","0.14067109393754262","0.14067109393754262","0.14239030630580335","0.14239030630580335","0.14239030630580335","0.15783563112635215","0.15783563112635215","0.15783563112635215"
"165","0.15497456738578513","0.15497456738578513","0.15497456738578513","0.14050303998267624","0.14050303998267624","0.14050303998267624","0.3639263333651012","0.3639263333651012","0.3639263333651012","0.1843604064823828","0.1843604064823828","0.1843604064823828","0.31713031625899757","0.31713031625899757","0.31713031625899757","0.2157053260691786","0.2157053260691786","0.2157053260691786","0.11564805000471307","0.11564805000471307","0.11564805000471307","0.14102533971609477","0.14102533971609477","0.14102533971609477","0.13893541991511732","0.13893541991511732","0.13893541991511732","0.15082960191140543","0.15082960191140543","0.15082960191140543"
"166","0.16090886763760667","0.16090886763760667","0.16090886763760667","0.1556527726960407","0.1556527726960407","0.1556527726960407","0.35951499170621637","0.35951499170621637","0.35951499170621637","0.17678647408838238","0.17678647408838238","0.17678647408838238","0.31252399218651733","0.31252399218651733","0.31252399218651733","0.2046292263602109","0.2046292263602109","0.2046292263602109","0.10236001008745543","0.10236001008745543","0.10236001008745543","0.1613953356364059","0.1613953356364059","0.1613953356364059","0.13275297916121806","0.13275297916121806","0.13275297916121806","0.1426540026775639","0.1426540026775639","0.1426540026775639"
"167","0.1715794684532257","0.1715794684532257","0.1715794684532257","0.17038105793892522","0.17038105793892522","0.17038105793892522","0.35303748514605277","0.35303748514605277","0.35303748514605277","0.1846870824543742","0.1846870824543742","0.1846870824543742","0.2966382251619534","0.2966382251619534","0.2966382251619534","0.18794581304904462","0.18794581304904462","0.18794581304904462","0.17042560955665476","0.17042560955665476","0.17042560955665476","0.14546870293010894","0.14546870293010894","0.14546870293010894","0.12358313580571059","0.12358313580571059","0.12358313580571059","0.14516700468271349","0.14516700468271349","0.14516700468271349"
"168","0.18712684044897332","0.18712684044897332","0.18712684044897332","0.13796765829943125","0.13796765829943125","0.13796765829943125","0.35754596219533635","0.35754596219533635","0.35754596219533635","0.2252739833204595","0.2252739833204595","0.2252739833204595","0.3280787852782816","0.3280787852782816","0.3280787852782816","0.1779963972627781","0.1779963972627781","0.1779963972627781","0.18039829350835918","0.18039829350835918","0.18039829350835918","0.14895701776124157","0.14895701776124157","0.14895701776124157","0.12975421310740518","0.12975421310740518","0.12975421310740518","0.1437598878479534","0.1437598878479534","0.1437598878479534"
"169","0.1635430017484878","0.1635430017484878","0.1635430017484878","0.1359741316310449","0.1359741316310449","0.1359741316310449","0.3472056980203348","0.3472056980203348","0.3472056980203348","0.19400444242832096","0.19400444242832096","0.19400444242832096","0.3095433916622615","0.3095433916622615","0.3095433916622615","0.16884052229592436","0.16884052229592436","0.16884052229592436","0.17186248163286316","0.17186248163286316","0.17186248163286316","0.1389048052788704","0.1389048052788704","0.1389048052788704","0.13785562847231836","0.13785562847231836","0.13785562847231836","0.16954649953055495","0.16954649953055495","0.16954649953055495"
"170","0.13637488974135176","0.13637488974135176","0.13637488974135176","0.12001889277923228","0.12001889277923228","0.12001889277923228","0.3397340282416813","0.3397340282416813","0.3397340282416813","0.19238863626718392","0.19238863626718392","0.19238863626718392","0.3082774087930859","0.3082774087930859","0.3082774087930859","0.18314928375964296","0.18314928375964296","0.18314928375964296","0.16973101346053848","0.16973101346053848","0.16973101346053848","0.15357165820133295","0.15357165820133295","0.15357165820133295","0.13518916675524484","0.13518916675524484","0.13518916675524484","0.16446917986776016","0.16446917986776016","0.16446917986776016"
"171","0.14908606528474272","0.14908606528474272","0.14908606528474272","0.13909448898943247","0.13909448898943247","0.13909448898943247","0.34337261144133113","0.34337261144133113","0.34337261144133113","0.2024557783047496","0.2024557783047496","0.2024557783047496","0.3216088486797113","0.3216088486797113","0.3216088486797113","0.1979019255456729","0.1979019255456729","0.1979019255456729","0.1703743062552572","0.1703743062552572","0.1703743062552572","0.13478499183109713","0.13478499183109713","0.13478499183109713","0.1278081051043921","0.1278081051043921","0.1278081051043921","0.16096626631600755","0.16096626631600755","0.16096626631600755"
"172","0.1646349026132112","0.1646349026132112","0.1646349026132112","0.14318420535287554","0.14318420535287554","0.14318420535287554","0.34638465622258546","0.34638465622258546","0.34638465622258546","0.21047738404212818","0.21047738404212818","0.21047738404212818","0.3111773816583191","0.3111773816583191","0.3111773816583191","0.16634810284351295","0.16634810284351295","0.16634810284351295","0.15391653278592404","0.15391653278592404","0.15391653278592404","0.1444167562679609","0.1444167562679609","0.1444167562679609","0.14463070757691956","0.14463070757691956","0.14463070757691956","0.14162644277145475","0.14162644277145475","0.14162644277145475"
"173","0.19346189124921315","0.19346189124921315","0.19346189124921315","0.15980345857434503","0.15980345857434503","0.15980345857434503","0.3676157588573914","0.3676157588573914","0.3676157588573914","0.22382201523044437","0.22382201523044437","0.22382201523044437","0.31743529873704157","0.31743529873704157","0.31743529873704157","0.15995839837635054","0.15995839837635054","0.15995839837635054","0.13591705719527616","0.13591705719527616","0.13591705719527616","0.13795717171541894","0.13795717171541894","0.13795717171541894","0.1556231289995194","0.1556231289995194","0.1556231289995194","0.15237756783816586","0.15237756783816586","0.15237756783816586"
"174","0.17166394843434146","0.17166394843434146","0.17166394843434146","0.1593306280799788","0.1593306280799788","0.1593306280799788","0.37265020348983524","0.37265020348983524","0.37265020348983524","0.2133036316727511","0.2133036316727511","0.2133036316727511","0.3211402857802472","0.3211402857802472","0.3211402857802472","0.21678535097526574","0.21678535097526574","0.21678535097526574","0.13582884062614695","0.13582884062614695","0.13582884062614695","0.1482767483136168","0.1482767483136168","0.1482767483136168","0.13632450807718735","0.13632450807718735","0.13632450807718735","0.14533235885170964","0.14533235885170964","0.14533235885170964"
"175","0.1720285477158912","0.1720285477158912","0.1720285477158912","0.14736052761514612","0.14736052761514612","0.14736052761514612","0.3757346435923924","0.3757346435923924","0.3757346435923924","0.23487194171644607","0.23487194171644607","0.23487194171644607","0.32475118711207274","0.32475118711207274","0.32475118711207274","0.21907974600522373","0.21907974600522373","0.21907974600522373","0.1505906832730486","0.1505906832730486","0.1505906832730486","0.1694937467952311","0.1694937467952311","0.1694937467952311","0.13348902755267839","0.13348902755267839","0.13348902755267839","0.14788556773548928","0.14788556773548928","0.14788556773548928"
"176","0.20710617003638487","0.20710617003638487","0.20710617003638487","0.1293830954463092","0.1293830954463092","0.1293830954463092","0.37800610149709396","0.37800610149709396","0.37800610149709396","0.2321226803470533","0.2321226803470533","0.2321226803470533","0.3260181366614856","0.3260181366614856","0.3260181366614856","0.18710382089299565","0.18710382089299565","0.18710382089299565","0.16688599161664877","0.16688599161664877","0.16688599161664877","0.20680058576485144","0.20680058576485144","0.20680058576485144","0.14229192627874748","0.14229192627874748","0.14229192627874748","0.14081385983830222","0.14081385983830222","0.14081385983830222"
"177","0.20642322973309296","0.20642322973309296","0.20642322973309296","0.1207205563521773","0.1207205563521773","0.1207205563521773","0.3821702717119591","0.3821702717119591","0.3821702717119591","0.23087936203971546","0.23087936203971546","0.23087936203971546","0.33267818170721375","0.33267818170721375","0.33267818170721375","0.1613487362865257","0.1613487362865257","0.1613487362865257","0.16580087711628438","0.16580087711628438","0.16580087711628438","0.18022889402235392","0.18022889402235392","0.18022889402235392","0.15311569336839134","0.15311569336839134","0.15311569336839134","0.1341614772500217","0.1341614772500217","0.1341614772500217"
"178","0.23844580279827124","0.23844580279827124","0.23844580279827124","0.13919501415085844","0.13919501415085844","0.13919501415085844","0.3623442329648776","0.3623442329648776","0.3623442329648776","0.23910076275325792","0.23910076275325792","0.23910076275325792","0.33658434439967067","0.33658434439967067","0.33658434439967067","0.15183531467406788","0.15183531467406788","0.15183531467406788","0.17881138150156764","0.17881138150156764","0.17881138150156764","0.1934590541980515","0.1934590541980515","0.1934590541980515","0.15251282808149894","0.15251282808149894","0.15251282808149894","0.14687703233714064","0.14687703233714064","0.14687703233714064"
"179","0.25105222667610533","0.25105222667610533","0.25105222667610533","0.14942854216405382","0.14942854216405382","0.14942854216405382","0.36756823353872164","0.36756823353872164","0.36756823353872164","0.2308980751354681","0.2308980751354681","0.2308980751354681","0.3452248407720553","0.3452248407720553","0.3452248407720553","0.18423927431420725","0.18423927431420725","0.18423927431420725","0.15433672501187376","0.15433672501187376","0.15433672501187376","0.19221414541658802","0.19221414541658802","0.19221414541658802","0.1654727026405044","0.1654727026405044","0.1654727026405044","0.15472454959240028","0.15472454959240028","0.15472454959240028"
