"Step","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_S_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_X_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_L_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_N_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MIN","_n_M_512_e500_b16_lr0.01_1 (512) - metrics/mAP_0.5__MAX","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_X_1024_e500_b8_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_L_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_S_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_M_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MIN","_n_N_1024_e500_b16_lr0.01_1 (1024) - metrics/mAP_0.5__MAX"
"152","0.17298593090871558","0.17298593090871558","0.17298593090871558","0.132105945291738","0.132105945291738","0.132105945291738","0.29891777532760944","0.29891777532760944","0.29891777532760944","0.11300873038684187","0.11300873038684187","0.11300873038684187","0.17940025584164768","0.17940025584164768","0.17940025584164768","0.23049352477962506","0.23049352477962506","0.23049352477962506","0.24851989768116253","0.24851989768116253","0.24851989768116253","0.22412349141560503","0.22412349141560503","0.22412349141560503","0.21511757781166124","0.21511757781166124","0.21511757781166124","0.3694490219819063","0.3694490219819063","0.3694490219819063"
"153","0.16190965480783331","0.16190965480783331","0.16190965480783331","0.13241436414812502","0.13241436414812502","0.13241436414812502","0.2808112772624559","0.2808112772624559","0.2808112772624559","0.12142291456297191","0.12142291456297191","0.12142291456297191","0.21914184092872363","0.21914184092872363","0.21914184092872363","0.2559319701760634","0.2559319701760634","0.2559319701760634","0.2556511152968143","0.2556511152968143","0.2556511152968143","0.21269474858334875","0.21269474858334875","0.21269474858334875","0.23538396863973438","0.23538396863973438","0.23538396863973438","0.3851753520571071","0.3851753520571071","0.3851753520571071"
"154","0.19321628339397445","0.19321628339397445","0.19321628339397445","0.10108120242992948","0.10108120242992948","0.10108120242992948","0.3330807050495639","0.3330807050495639","0.3330807050495639","0.12077476844110205","0.12077476844110205","0.12077476844110205","0.21905863439575282","0.21905863439575282","0.21905863439575282","0.22984151043791734","0.22984151043791734","0.22984151043791734","0.25552457509943516","0.25552457509943516","0.25552457509943516","0.23848528802196442","0.23848528802196442","0.23848528802196442","0.2193463538069057","0.2193463538069057","0.2193463538069057","0.378465948675672","0.378465948675672","0.378465948675672"
"155","0.1985406616468231","0.1985406616468231","0.1985406616468231","0.1288379754430194","0.1288379754430194","0.1288379754430194","0.3230594885648677","0.3230594885648677","0.3230594885648677","0.09985712983754005","0.09985712983754005","0.09985712983754005","0.24038133066998776","0.24038133066998776","0.24038133066998776","0.20406782337408558","0.20406782337408558","0.20406782337408558","0.26403395015406367","0.26403395015406367","0.26403395015406367","0.22714959393631307","0.22714959393631307","0.22714959393631307","0.21604789145968534","0.21604789145968534","0.21604789145968534","0.3574565412567719","0.3574565412567719","0.3574565412567719"
"156","0.1662658025535211","0.1662658025535211","0.1662658025535211","0.1177089526436203","0.1177089526436203","0.1177089526436203","0.37589755837684447","0.37589755837684447","0.37589755837684447","0.1475511522263786","0.1475511522263786","0.1475511522263786","0.22402464251226878","0.22402464251226878","0.22402464251226878","0.22554759815154957","0.22554759815154957","0.22554759815154957","0.27462244804874614","0.27462244804874614","0.27462244804874614","0.22460516222425453","0.22460516222425453","0.22460516222425453","0.26970183592839597","0.26970183592839597","0.26970183592839597","0.34267498479089353","0.34267498479089353","0.34267498479089353"
"157","0.16151544676468488","0.16151544676468488","0.16151544676468488","0.10954117368468597","0.10954117368468597","0.10954117368468597","0.3646974413564425","0.3646974413564425","0.3646974413564425","0.17695207893694387","0.17695207893694387","0.17695207893694387","0.2189431798914359","0.2189431798914359","0.2189431798914359","0.23160405151976354","0.23160405151976354","0.23160405151976354","0.22629474740756025","0.22629474740756025","0.22629474740756025","0.21928695888664668","0.21928695888664668","0.21928695888664668","0.25797736874595895","0.25797736874595895","0.25797736874595895","0.34762829522354727","0.34762829522354727","0.34762829522354727"
"158","0.14219320712502065","0.14219320712502065","0.14219320712502065","0.11949309111381819","0.11949309111381819","0.11949309111381819","0.3459100106396721","0.3459100106396721","0.3459100106396721","0.18160392583477836","0.18160392583477836","0.18160392583477836","0.24654019381081596","0.24654019381081596","0.24654019381081596","0.25100850464788677","0.25100850464788677","0.25100850464788677","0.2403835661962469","0.2403835661962469","0.2403835661962469","0.23992733735994393","0.23992733735994393","0.23992733735994393","0.2593922486976631","0.2593922486976631","0.2593922486976631","0.33160983528983046","0.33160983528983046","0.33160983528983046"
"159","0.1871926167680303","0.1871926167680303","0.1871926167680303","0.13548762549242088","0.13548762549242088","0.13548762549242088","0.3350278111932607","0.3350278111932607","0.3350278111932607","0.19383427322816865","0.19383427322816865","0.19383427322816865","0.2514444681947505","0.2514444681947505","0.2514444681947505","0.25985608717593434","0.25985608717593434","0.25985608717593434","0.2599339859163648","0.2599339859163648","0.2599339859163648","0.2786376015725623","0.2786376015725623","0.2786376015725623","0.26101979551016996","0.26101979551016996","0.26101979551016996","0.3499987933476985","0.3499987933476985","0.3499987933476985"
"160","0.19403846159463028","0.19403846159463028","0.19403846159463028","0.16872800904793836","0.16872800904793836","0.16872800904793836","0.33518394876885405","0.33518394876885405","0.33518394876885405","0.16658476669442773","0.16658476669442773","0.16658476669442773","0.29604934027711477","0.29604934027711477","0.29604934027711477","0.2214124903415043","0.2214124903415043","0.2214124903415043","0.2561106014820395","0.2561106014820395","0.2561106014820395","0.28033004094133673","0.28033004094133673","0.28033004094133673","0.2441022536313987","0.2441022536313987","0.2441022536313987","0.3477570052127686","0.3477570052127686","0.3477570052127686"
"161","0.19951045073048307","0.19951045073048307","0.19951045073048307","0.15117659319169197","0.15117659319169197","0.15117659319169197","0.35441655604709765","0.35441655604709765","0.35441655604709765","0.166384351964718","0.166384351964718","0.166384351964718","0.3275774003944522","0.3275774003944522","0.3275774003944522","0.21607911023293586","0.21607911023293586","0.21607911023293586","0.26609603554617695","0.26609603554617695","0.26609603554617695","0.2627899992458011","0.2627899992458011","0.2627899992458011","0.23803216761923696","0.23803216761923696","0.23803216761923696","0.35913267756384415","0.35913267756384415","0.35913267756384415"
"162","0.16392922751262584","0.16392922751262584","0.16392922751262584","0.1470208360616601","0.1470208360616601","0.1470208360616601","0.3486209945405059","0.3486209945405059","0.3486209945405059","0.12957607631246462","0.12957607631246462","0.12957607631246462","0.29918067269729326","0.29918067269729326","0.29918067269729326","0.24891593174881133","0.24891593174881133","0.24891593174881133","0.2690315917693549","0.2690315917693549","0.2690315917693549","0.2284033593895523","0.2284033593895523","0.2284033593895523","0.26818847516317523","0.26818847516317523","0.26818847516317523","0.35211471706417635","0.35211471706417635","0.35211471706417635"
"163","0.14586764178096628","0.14586764178096628","0.14586764178096628","0.15166951319456698","0.15166951319456698","0.15166951319456698","0.3433497223572395","0.3433497223572395","0.3433497223572395","0.14439611363253183","0.14439611363253183","0.14439611363253183","0.3193459390648369","0.3193459390648369","0.3193459390648369","0.23704264788370283","0.23704264788370283","0.23704264788370283","0.27015645406687405","0.27015645406687405","0.27015645406687405","0.2264295520531596","0.2264295520531596","0.2264295520531596","0.24436041014215898","0.24436041014215898","0.24436041014215898","0.3553531420306637","0.3553531420306637","0.3553531420306637"
"164","0.15879298352244647","0.15879298352244647","0.15879298352244647","0.11521541382407205","0.11521541382407205","0.11521541382407205","0.36048354987219455","0.36048354987219455","0.36048354987219455","0.1665733716382099","0.1665733716382099","0.1665733716382099","0.30929172055595416","0.30929172055595416","0.30929172055595416","0.23711256728406066","0.23711256728406066","0.23711256728406066","0.2344825237360178","0.2344825237360178","0.2344825237360178","0.21341046849567508","0.21341046849567508","0.21341046849567508","0.21886224733661985","0.21886224733661985","0.21886224733661985","0.3607313448712426","0.3607313448712426","0.3607313448712426"
"165","0.15497456738578513","0.15497456738578513","0.15497456738578513","0.14050303998267624","0.14050303998267624","0.14050303998267624","0.3639263333651012","0.3639263333651012","0.3639263333651012","0.1843604064823828","0.1843604064823828","0.1843604064823828","0.31713031625899757","0.31713031625899757","0.31713031625899757","0.2315621745928343","0.2315621745928343","0.2315621745928343","0.2774716152527484","0.2774716152527484","0.2774716152527484","0.23274731095009046","0.23274731095009046","0.23274731095009046","0.25812629643710394","0.25812629643710394","0.25812629643710394","0.3558465950849386","0.3558465950849386","0.3558465950849386"
"166","0.16090886763760667","0.16090886763760667","0.16090886763760667","0.1556527726960407","0.1556527726960407","0.1556527726960407","0.35951499170621637","0.35951499170621637","0.35951499170621637","0.17678647408838238","0.17678647408838238","0.17678647408838238","0.31252399218651733","0.31252399218651733","0.31252399218651733","0.2618965324038859","0.2618965324038859","0.2618965324038859","0.2858292840983883","0.2858292840983883","0.2858292840983883","0.2135990941079664","0.2135990941079664","0.2135990941079664","0.28723083597275356","0.28723083597275356","0.28723083597275356","0.35462026973546346","0.35462026973546346","0.35462026973546346"
"167","0.1715794684532257","0.1715794684532257","0.1715794684532257","0.17038105793892522","0.17038105793892522","0.17038105793892522","0.35303748514605277","0.35303748514605277","0.35303748514605277","0.1846870824543742","0.1846870824543742","0.1846870824543742","0.2966382251619534","0.2966382251619534","0.2966382251619534","0.25868900612512047","0.25868900612512047","0.25868900612512047","0.30379956026347993","0.30379956026347993","0.30379956026347993","0.21606013923107448","0.21606013923107448","0.21606013923107448","0.2871499547350095","0.2871499547350095","0.2871499547350095","0.3829278365807918","0.3829278365807918","0.3829278365807918"
"168","0.18712684044897332","0.18712684044897332","0.18712684044897332","0.13796765829943125","0.13796765829943125","0.13796765829943125","0.35754596219533635","0.35754596219533635","0.35754596219533635","0.2252739833204595","0.2252739833204595","0.2252739833204595","0.3280787852782816","0.3280787852782816","0.3280787852782816","0.2619874396037933","0.2619874396037933","0.2619874396037933","0.3008937677760341","0.3008937677760341","0.3008937677760341","0.2636791148659817","0.2636791148659817","0.2636791148659817","0.2965299981309282","0.2965299981309282","0.2965299981309282","0.3825125352871097","0.3825125352871097","0.3825125352871097"
"169","0.1635430017484878","0.1635430017484878","0.1635430017484878","0.1359741316310449","0.1359741316310449","0.1359741316310449","0.3472056980203348","0.3472056980203348","0.3472056980203348","0.19400444242832096","0.19400444242832096","0.19400444242832096","0.3095433916622615","0.3095433916622615","0.3095433916622615","0.23946882168921296","0.23946882168921296","0.23946882168921296","0.31189501064618996","0.31189501064618996","0.31189501064618996","0.2624756681189199","0.2624756681189199","0.2624756681189199","0.2883178843653508","0.2883178843653508","0.2883178843653508","0.377698551418478","0.377698551418478","0.377698551418478"
"170","0.13637488974135176","0.13637488974135176","0.13637488974135176","0.12001889277923228","0.12001889277923228","0.12001889277923228","0.3397340282416813","0.3397340282416813","0.3397340282416813","0.19238863626718392","0.19238863626718392","0.19238863626718392","0.3082774087930859","0.3082774087930859","0.3082774087930859","0.24145394705273848","0.24145394705273848","0.24145394705273848","0.2995808771132657","0.2995808771132657","0.2995808771132657","0.24301710369198495","0.24301710369198495","0.24301710369198495","0.2656497662695507","0.2656497662695507","0.2656497662695507","0.3728797242794029","0.3728797242794029","0.3728797242794029"
"171","0.14908606528474272","0.14908606528474272","0.14908606528474272","0.13909448898943247","0.13909448898943247","0.13909448898943247","0.34337261144133113","0.34337261144133113","0.34337261144133113","0.2024557783047496","0.2024557783047496","0.2024557783047496","0.3216088486797113","0.3216088486797113","0.3216088486797113","0.21722362625457484","0.21722362625457484","0.21722362625457484","0.3143573597684179","0.3143573597684179","0.3143573597684179","0.2193914155354693","0.2193914155354693","0.2193914155354693","0.26191278972512205","0.26191278972512205","0.26191278972512205","0.37097203418758756","0.37097203418758756","0.37097203418758756"
"172","0.1646349026132112","0.1646349026132112","0.1646349026132112","0.14318420535287554","0.14318420535287554","0.14318420535287554","0.34638465622258546","0.34638465622258546","0.34638465622258546","0.21047738404212818","0.21047738404212818","0.21047738404212818","0.3111773816583191","0.3111773816583191","0.3111773816583191","0.21407138941234194","0.21407138941234194","0.21407138941234194","0.2626059011646712","0.2626059011646712","0.2626059011646712","0.22501953251779838","0.22501953251779838","0.22501953251779838","0.26465735952823377","0.26465735952823377","0.26465735952823377","0.3665349891797015","0.3665349891797015","0.3665349891797015"
"173","0.19346189124921315","0.19346189124921315","0.19346189124921315","0.15980345857434503","0.15980345857434503","0.15980345857434503","0.3676157588573914","0.3676157588573914","0.3676157588573914","0.22382201523044437","0.22382201523044437","0.22382201523044437","0.31743529873704157","0.31743529873704157","0.31743529873704157","0.22559149571878484","0.22559149571878484","0.22559149571878484","0.2677652659513803","0.2677652659513803","0.2677652659513803","0.24316750221906022","0.24316750221906022","0.24316750221906022","0.2807171597557183","0.2807171597557183","0.2807171597557183","0.38038414489572","0.38038414489572","0.38038414489572"
"174","0.17166394843434146","0.17166394843434146","0.17166394843434146","0.1593306280799788","0.1593306280799788","0.1593306280799788","0.37265020348983524","0.37265020348983524","0.37265020348983524","0.2133036316727511","0.2133036316727511","0.2133036316727511","0.3211402857802472","0.3211402857802472","0.3211402857802472","0.2410789195019377","0.2410789195019377","0.2410789195019377","0.2844491413777984","0.2844491413777984","0.2844491413777984","0.2139666140641138","0.2139666140641138","0.2139666140641138","0.2749654605742126","0.2749654605742126","0.2749654605742126","0.3801538206797993","0.3801538206797993","0.3801538206797993"
