"Step","_m_M_512_e500_b16_lr0.01_standardized_3 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_standardized_3 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_standardized_3 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_standardized_2 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_standardized_2 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_standardized_2 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_2 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_3 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_standardized_1 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_standardized_1 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_standardized_1 - metrics/mAP_0.5__MAX","_m_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5","_m_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MIN","_m_M_512_e500_b16_lr0.01_1 - metrics/mAP_0.5__MAX"
"373","0.511784461692017","0.511784461692017","0.511784461692017","0.5196553158963289","0.5196553158963289","0.5196553158963289","0.5403279868575971","0.5403279868575971","0.5403279868575971","0.5412198038361283","0.5412198038361283","0.5412198038361283","0.5065464838552235","0.5065464838552235","0.5065464838552235","0.5228273191848078","0.5228273191848078","0.5228273191848078"
"374","0.510651356565722","0.510651356565722","0.510651356565722","0.5200023956767613","0.5200023956767613","0.5200023956767613","0.5403419774641047","0.5403419774641047","0.5403419774641047","0.5413509242219285","0.5413509242219285","0.5413509242219285","0.5071928908897739","0.5071928908897739","0.5071928908897739","0.5232044354760452","0.5232044354760452","0.5232044354760452"
"375","0.5107084520353727","0.5107084520353727","0.5107084520353727","0.5198105465933791","0.5198105465933791","0.5198105465933791","0.5401921428767378","0.5401921428767378","0.5401921428767378","0.5402378623225106","0.5402378623225106","0.5402378623225106","0.5067575264686011","0.5067575264686011","0.5067575264686011","0.5236620784145691","0.5236620784145691","0.5236620784145691"
"376","0.5107781698391146","0.5107781698391146","0.5107781698391146","0.5228558230621714","0.5228558230621714","0.5228558230621714","0.5401703478794713","0.5401703478794713","0.5401703478794713","0.5404326015258021","0.5404326015258021","0.5404326015258021","0.5070132515596287","0.5070132515596287","0.5070132515596287","0.5236330327893878","0.5236330327893878","0.5236330327893878"
"377","0.5107274226830503","0.5107274226830503","0.5107274226830503","0.5198673547908499","0.5198673547908499","0.5198673547908499","0.5401410860549435","0.5401410860549435","0.5401410860549435","0.5405148229030942","0.5405148229030942","0.5405148229030942","0.5071301293491131","0.5071301293491131","0.5071301293491131","0.5200532925743498","0.5200532925743498","0.5200532925743498"
"378","0.503851212483014","0.503851212483014","0.503851212483014","0.5220856135382709","0.5220856135382709","0.5220856135382709","0.5415437984266381","0.5415437984266381","0.5415437984266381","0.5405160711020756","0.5405160711020756","0.5405160711020756","0.5080069192073289","0.5080069192073289","0.5080069192073289","0.5237980953534467","0.5237980953534467","0.5237980953534467"
"379","0.5039021178791506","0.5039021178791506","0.5039021178791506","0.5226389199673124","0.5226389199673124","0.5226389199673124","0.541758667685089","0.541758667685089","0.541758667685089","0.5409946908832777","0.5409946908832777","0.5409946908832777","0.5080769983078799","0.5080769983078799","0.5080769983078799","0.5235386768651509","0.5235386768651509","0.5235386768651509"
"380","0.5111905248590037","0.5111905248590037","0.5111905248590037","0.5225288804453901","0.5225288804453901","0.5225288804453901","0.5415667446912156","0.5415667446912156","0.5415667446912156","0.541161036454236","0.541161036454236","0.541161036454236","0.5086278550370784","0.5086278550370784","0.5086278550370784","0.5198456488110466","0.5198456488110466","0.5198456488110466"
"381","0.5115237976763489","0.5115237976763489","0.5115237976763489","0.5201435015914786","0.5201435015914786","0.5201435015914786","0.5417827374933094","0.5417827374933094","0.5417827374933094","0.5411638052160855","0.5411638052160855","0.5411638052160855","0.5084774979136918","0.5084774979136918","0.5084774979136918","0.5196904085963213","0.5196904085963213","0.5196904085963213"
"382","0.5113671425137577","0.5113671425137577","0.5113671425137577","0.5203669964236497","0.5203669964236497","0.5203669964236497","0.5415678945760939","0.5415678945760939","0.5415678945760939","0.541474432809502","0.541474432809502","0.541474432809502","0.5086561260428248","0.5086561260428248","0.5086561260428248","0.5235978711246517","0.5235978711246517","0.5235978711246517"
"383","0.5121332540658123","0.5121332540658123","0.5121332540658123","0.5204586590951673","0.5204586590951673","0.5204586590951673","0.5418367285707171","0.5418367285707171","0.5418367285707171","0.5414136892983017","0.5414136892983017","0.5414136892983017","0.5088848815542931","0.5088848815542931","0.5088848815542931","0.523847227767388","0.523847227767388","0.523847227767388"
"384","0.5120340689477402","0.5120340689477402","0.5120340689477402","0.5210818950587653","0.5210818950587653","0.5210818950587653","0.5418085543643096","0.5418085543643096","0.5418085543643096","0.5417175387554976","0.5417175387554976","0.5417175387554976","0.5090924201372418","0.5090924201372418","0.5090924201372418","0.5201682801794043","0.5201682801794043","0.5201682801794043"
"385","0.512290272173002","0.512290272173002","0.512290272173002","0.5164919275819919","0.5164919275819919","0.5164919275819919","0.5424095001606294","0.5424095001606294","0.5424095001606294","0.5419158643537494","0.5419158643537494","0.5419158643537494","0.5092879657680973","0.5092879657680973","0.5092879657680973","0.5207018178373589","0.5207018178373589","0.5207018178373589"
"386","0.512314198115726","0.512314198115726","0.512314198115726","0.5167659197738469","0.5167659197738469","0.5167659197738469","0.5426213105830628","0.5426213105830628","0.5426213105830628","0.5410174639431566","0.5410174639431566","0.5410174639431566","0.5078318423739504","0.5078318423739504","0.5078318423739504","0.5208160140435806","0.5208160140435806","0.5208160140435806"
"387","0.5121167644266406","0.5121167644266406","0.5121167644266406","0.5167506934721201","0.5167506934721201","0.5167506934721201","0.5429203589137708","0.5429203589137708","0.5429203589137708","0.5427145907876002","0.5427145907876002","0.5427145907876002","0.507740536555408","0.507740536555408","0.507740536555408","0.5210498732624461","0.5210498732624461","0.5210498732624461"
"388","0.512013744901584","0.512013744901584","0.512013744901584","0.5169079001865255","0.5169079001865255","0.5169079001865255","0.5413810402849096","0.5413810402849096","0.5413810402849096","0.5427651220677677","0.5427651220677677","0.5427651220677677","0.509164249339503","0.509164249339503","0.509164249339503","0.520986405744696","0.520986405744696","0.520986405744696"
"389","0.5126763344362527","0.5126763344362527","0.5126763344362527","0.5170313342215972","0.5170313342215972","0.5170313342215972","0.541641013062252","0.541641013062252","0.541641013062252","0.5427310443154164","0.5427310443154164","0.5427310443154164","0.5082737110271544","0.5082737110271544","0.5082737110271544","0.5215874327894744","0.5215874327894744","0.5215874327894744"
"390","0.5125046093657053","0.5125046093657053","0.5125046093657053","0.5174741532725142","0.5174741532725142","0.5174741532725142","0.5418830299813587","0.5418830299813587","0.5418830299813587","0.542375524472573","0.542375524472573","0.542375524472573","0.5079318941129279","0.5079318941129279","0.5079318941129279","0.5214923745436997","0.5214923745436997","0.5214923745436997"
"391","0.5126860061021531","0.5126860061021531","0.5126860061021531","0.5178371092045776","0.5178371092045776","0.5178371092045776","0.5418665154809617","0.5418665154809617","0.5418665154809617","0.5414803825369201","0.5414803825369201","0.5414803825369201","0.5080218106644924","0.5080218106644924","0.5080218106644924","0.5217525145610482","0.5217525145610482","0.5217525145610482"
"392","0.5129148118985732","0.5129148118985732","0.5129148118985732","0.517962426813608","0.517962426813608","0.517962426813608","0.5422566210755655","0.5422566210755655","0.5422566210755655","0.5419503380637486","0.5419503380637486","0.5419503380637486","0.5083294301502246","0.5083294301502246","0.5083294301502246","0.5218981723766671","0.5218981723766671","0.5218981723766671"
"393","0.5130205574442087","0.5130205574442087","0.5130205574442087","0.5181869866695369","0.5181869866695369","0.5181869866695369","0.5426678795767592","0.5426678795767592","0.5426678795767592","0.5420967990435434","0.5420967990435434","0.5420967990435434","0.5083983607331058","0.5083983607331058","0.5083983607331058","0.524701352110352","0.524701352110352","0.524701352110352"
"394","0.5135054552655669","0.5135054552655669","0.5135054552655669","0.5186168714383919","0.5186168714383919","0.5186168714383919","0.5429933556571505","0.5429933556571505","0.5429933556571505","0.5422110096026785","0.5422110096026785","0.5422110096026785","0.5092122586666791","0.5092122586666791","0.5092122586666791","0.5247551847003014","0.5247551847003014","0.5247551847003014"
"395","0.5137754946979218","0.5137754946979218","0.5137754946979218","0.5185909817824245","0.5185909817824245","0.5185909817824245","0.543182032250241","0.543182032250241","0.543182032250241","0.5397260326941546","0.5397260326941546","0.5397260326941546","0.509390404170404","0.509390404170404","0.509390404170404","0.5251712693671935","0.5251712693671935","0.5251712693671935"
"396","0.514286212692135","0.514286212692135","0.514286212692135","0.5186414392348155","0.5186414392348155","0.5186414392348155","0.5433154217305571","0.5433154217305571","0.5433154217305571","0.5397316822040765","0.5397316822040765","0.5397316822040765","0.508984063112686","0.508984063112686","0.508984063112686","0.5255644640849393","0.5255644640849393","0.5255644640849393"
"397","0.514470964150674","0.514470964150674","0.514470964150674","0.5188056589399657","0.5188056589399657","0.5188056589399657","0.5433100951981921","0.5433100951981921","0.5433100951981921","0.5399137046555086","0.5399137046555086","0.5399137046555086","0.5095105063148565","0.5095105063148565","0.5095105063148565","0.5255394332742822","0.5255394332742822","0.5255394332742822"
"398","0.5142277272700153","0.5142277272700153","0.5142277272700153","0.5186092103073834","0.5186092103073834","0.5186092103073834","0.543361941059117","0.543361941059117","0.543361941059117","0.540793179473166","0.540793179473166","0.540793179473166","0.5091665899543113","0.5091665899543113","0.5091665899543113","0.5256013429077652","0.5256013429077652","0.5256013429077652"
"399","0.5146412999970471","0.5146412999970471","0.5146412999970471","0.5186650269572916","0.5186650269572916","0.5186650269572916","0.5432904266720593","0.5432904266720593","0.5432904266720593","0.5405702517887461","0.5405702517887461","0.5405702517887461","0.5090007327769616","0.5090007327769616","0.5090007327769616","0.5251916678298432","0.5251916678298432","0.5251916678298432"
"400","0.5147471862016527","0.5147471862016527","0.5147471862016527","0.5188777144446436","0.5188777144446436","0.5188777144446436","0.5404030187490869","0.5404030187490869","0.5404030187490869","0.540845522930077","0.540845522930077","0.540845522930077","0.5078983374541134","0.5078983374541134","0.5078983374541134","0.5252090959433195","0.5252090959433195","0.5252090959433195"
"401","0.5145894122092374","0.5145894122092374","0.5145894122092374","0.5189263754562736","0.5189263754562736","0.5189263754562736","0.5404368548440127","0.5404368548440127","0.5404368548440127","0.541068055187252","0.541068055187252","0.541068055187252","0.5083888929827817","0.5083888929827817","0.5083888929827817","0.5261464933578552","0.5261464933578552","0.5261464933578552"
"402","0.5148482047026413","0.5148482047026413","0.5148482047026413","0.5178345953793271","0.5178345953793271","0.5178345953793271","0.54008032588613","0.54008032588613","0.54008032588613","0.541239930764366","0.541239930764366","0.541239930764366","0.5083200844107203","0.5083200844107203","0.5083200844107203","0.5249992693182551","0.5249992693182551","0.5249992693182551"
"403","0.5148480753302337","0.5148480753302337","0.5148480753302337","0.5180964273691746","0.5180964273691746","0.5180964273691746","0.5400510329139867","0.5400510329139867","0.5400510329139867","0.5411012578406196","0.5411012578406196","0.5411012578406196","0.5091558681214639","0.5091558681214639","0.5091558681214639","0.5253880142351439","0.5253880142351439","0.5253880142351439"
"404","0.5154530225358391","0.5154530225358391","0.5154530225358391","0.5183775826592231","0.5183775826592231","0.5183775826592231","0.5404481300877001","0.5404481300877001","0.5404481300877001","0.5412493208794656","0.5412493208794656","0.5412493208794656","0.5097106233604967","0.5097106233604967","0.5097106233604967","0.5253509397300229","0.5253509397300229","0.5253509397300229"
"405","0.5157519690054593","0.5157519690054593","0.5157519690054593","0.5187771446540195","0.5187771446540195","0.5187771446540195","0.5407347096934974","0.5407347096934974","0.5407347096934974","0.5416322794841677","0.5416322794841677","0.5416322794841677","0.5092567056500694","0.5092567056500694","0.5092567056500694","0.5253809290190454","0.5253809290190454","0.5253809290190454"
"406","0.515849767727684","0.515849767727684","0.515849767727684","0.5192369636195898","0.5192369636195898","0.5192369636195898","0.5410303141747337","0.5410303141747337","0.5410303141747337","0.5412845731495296","0.5412845731495296","0.5412845731495296","0.5092449352613871","0.5092449352613871","0.5092449352613871","0.5255353959387769","0.5255353959387769","0.5255353959387769"
"407","0.5143280695628538","0.5143280695628538","0.5143280695628538","0.5185745193529471","0.5185745193529471","0.5185745193529471","0.5413749452781556","0.5413749452781556","0.5413749452781556","0.5410919708524525","0.5410919708524525","0.5410919708524525","0.5098416735023087","0.5098416735023087","0.5098416735023087","0.5254975211257548","0.5254975211257548","0.5254975211257548"
"408","0.5145441250691591","0.5145441250691591","0.5145441250691591","0.5191764104849829","0.5191764104849829","0.5191764104849829","0.5415630764336596","0.5415630764336596","0.5415630764336596","0.5409230744813296","0.5409230744813296","0.5409230744813296","0.5101943302354086","0.5101943302354086","0.5101943302354086","0.5257403767000676","0.5257403767000676","0.5257403767000676"
"409","0.5148070363885126","0.5148070363885126","0.5148070363885126","0.5189268793665124","0.5189268793665124","0.5189268793665124","0.541340492764911","0.541340492764911","0.541340492764911","0.5410811258548691","0.5410811258548691","0.5410811258548691","0.5105625512005618","0.5105625512005618","0.5105625512005618","0.5253054036993305","0.5253054036993305","0.5253054036993305"
"410","0.5145339317772777","0.5145339317772777","0.5145339317772777","0.5208655656853842","0.5208655656853842","0.5208655656853842","0.5413673129845603","0.5413673129845603","0.5413673129845603","0.5408947647450888","0.5408947647450888","0.5408947647450888","0.510828242366262","0.510828242366262","0.510828242366262","0.525471157054555","0.525471157054555","0.525471157054555"
"411","0.5173180099420508","0.5173180099420508","0.5173180099420508","0.5208269115374398","0.5208269115374398","0.5208269115374398","0.5416238326308933","0.5416238326308933","0.5416238326308933","0.5414090402325128","0.5414090402325128","0.5414090402325128","0.5101477277295084","0.5101477277295084","0.5101477277295084","0.5257621248247807","0.5257621248247807","0.5257621248247807"
"412","0.5177072161436388","0.5177072161436388","0.5177072161436388","0.5209252115323895","0.5209252115323895","0.5209252115323895","0.5416544519989274","0.5416544519989274","0.5416544519989274","0.5414497336249686","0.5414497336249686","0.5414497336249686","0.510272497037806","0.510272497037806","0.510272497037806","0.526049330956343","0.526049330956343","0.526049330956343"
"413","0.5176928913379005","0.5176928913379005","0.5176928913379005","0.5207217618121616","0.5207217618121616","0.5207217618121616","0.5418964505493669","0.5418964505493669","0.5418964505493669","0.5415284185817456","0.5415284185817456","0.5415284185817456","0.5104680422081873","0.5104680422081873","0.5104680422081873","0.5264879602656019","0.5264879602656019","0.5264879602656019"
"414","0.5181545787610239","0.5181545787610239","0.5181545787610239","0.5206937723807212","0.5206937723807212","0.5206937723807212","0.5420734633922545","0.5420734633922545","0.5420734633922545","0.5419617203260851","0.5419617203260851","0.5419617203260851","0.5071695736868427","0.5071695736868427","0.5071695736868427","0.5264954739570901","0.5264954739570901","0.5264954739570901"
"415","0.5182098829605157","0.5182098829605157","0.5182098829605157","0.5208768626944948","0.5208768626944948","0.5208768626944948","0.5422719621710987","0.5422719621710987","0.5422719621710987","0.5415943288204984","0.5415943288204984","0.5415943288204984","0.5075017581474005","0.5075017581474005","0.5075017581474005","0.5271783513862439","0.5271783513862439","0.5271783513862439"
"416","0.5184661117751159","0.5184661117751159","0.5184661117751159","0.5210048397314602","0.5210048397314602","0.5210048397314602","0.542644839899869","0.542644839899869","0.542644839899869","0.5420973565641247","0.5420973565641247","0.5420973565641247","0.5074133308986789","0.5074133308986789","0.5074133308986789","0.5271025155168827","0.5271025155168827","0.5271025155168827"
"417","0.5186942108701291","0.5186942108701291","0.5186942108701291","0.5214561877777102","0.5214561877777102","0.5214561877777102","0.5426566299080198","0.5426566299080198","0.5426566299080198","0.5422714473664488","0.5422714473664488","0.5422714473664488","0.5085459690781955","0.5085459690781955","0.5085459690781955","0.5271857722558444","0.5271857722558444","0.5271857722558444"
"418","0.5189852364304561","0.5189852364304561","0.5189852364304561","0.521786583291856","0.521786583291856","0.521786583291856","0.5430337925908109","0.5430337925908109","0.5430337925908109","0.5424104261076436","0.5424104261076436","0.5424104261076436","0.5080888966902263","0.5080888966902263","0.5080888966902263","0.5273849879698543","0.5273849879698543","0.5273849879698543"
"419","0.5190965322126984","0.5190965322126984","0.5190965322126984","0.5220318117406341","0.5220318117406341","0.5220318117406341","0.543358039262241","0.543358039262241","0.543358039262241","0.5418698550821216","0.5418698550821216","0.5418698550821216","0.5087462162828953","0.5087462162828953","0.5087462162828953","0.527335337670924","0.527335337670924","0.527335337670924"
"420","0.5192644438170256","0.5192644438170256","0.5192644438170256","0.5244477171149745","0.5244477171149745","0.5244477171149745","0.5435109772432414","0.5435109772432414","0.5435109772432414","0.540520102159851","0.540520102159851","0.540520102159851","0.508183002496597","0.508183002496597","0.508183002496597","0.5256658893455228","0.5256658893455228","0.5256658893455228"
"421","0.5198483513102635","0.5198483513102635","0.5198483513102635","0.5242500295914784","0.5242500295914784","0.5242500295914784","0.5435954307265763","0.5435954307265763","0.5435954307265763","0.5410769677441055","0.5410769677441055","0.5410769677441055","0.5079524796660991","0.5079524796660991","0.5079524796660991","0.5257782672058654","0.5257782672058654","0.5257782672058654"
"422","0.5198466204771561","0.5198466204771561","0.5198466204771561","0.524366044877688","0.524366044877688","0.524366044877688","0.5439331826775361","0.5439331826775361","0.5439331826775361","0.5411651586389842","0.5411651586389842","0.5411651586389842","0.5086713423778064","0.5086713423778064","0.5086713423778064","0.5284607011554934","0.5284607011554934","0.5284607011554934"
"423","0.5201342185414672","0.5201342185414672","0.5201342185414672","0.5247253045390989","0.5247253045390989","0.5247253045390989","0.5435825301083813","0.5435825301083813","0.5435825301083813","0.5409582055047377","0.5409582055047377","0.5409582055047377","0.5092334109207426","0.5092334109207426","0.5092334109207426","0.5271560054086095","0.5271560054086095","0.5271560054086095"
"424","0.5203797004681708","0.5203797004681708","0.5203797004681708","0.5248409526399609","0.5248409526399609","0.5248409526399609","0.5436324463549532","0.5436324463549532","0.5436324463549532","0.5409068391280143","0.5409068391280143","0.5409068391280143","0.5088395001122075","0.5088395001122075","0.5088395001122075","0.5285347145618572","0.5285347145618572","0.5285347145618572"
"425","0.5189290080784927","0.5189290080784927","0.5189290080784927","0.5251213139765594","0.5251213139765594","0.5251213139765594","0.543491102425477","0.543491102425477","0.543491102425477","0.539008093681618","0.539008093681618","0.539008093681618","0.5092476888653439","0.5092476888653439","0.5092476888653439","0.5267308331084485","0.5267308331084485","0.5267308331084485"
"426","0.518802704712105","0.518802704712105","0.518802704712105","0.52474206339193","0.52474206339193","0.52474206339193","0.5436342523120896","0.5436342523120896","0.5436342523120896","0.5388942810420234","0.5388942810420234","0.5388942810420234","0.5091691249898943","0.5091691249898943","0.5091691249898943","0.5268130669988131","0.5268130669988131","0.5268130669988131"
"427","0.5205758957371823","0.5205758957371823","0.5205758957371823","0.5250581290473157","0.5250581290473157","0.5250581290473157","0.5438048010476217","0.5438048010476217","0.5438048010476217","0.5409425772043328","0.5409425772043328","0.5409425772043328","0.5092497390990987","0.5092497390990987","0.5092497390990987","0.5271065230629561","0.5271065230629561","0.5271065230629561"
"428","0.5207560109753704","0.5207560109753704","0.5207560109753704","0.5252159568440128","0.5252159568440128","0.5252159568440128","0.5441936915840824","0.5441936915840824","0.5441936915840824","0.5390291193515315","0.5390291193515315","0.5390291193515315","0.509838464547804","0.509838464547804","0.509838464547804","0.5279846559190435","0.5279846559190435","0.5279846559190435"
"429","0.5204799867312544","0.5204799867312544","0.5204799867312544","0.52528518845702","0.52528518845702","0.52528518845702","0.5441482101894543","0.5441482101894543","0.5441482101894543","0.5387672967719181","0.5387672967719181","0.5387672967719181","0.5104581715366945","0.5104581715366945","0.5104581715366945","0.5281275304536761","0.5281275304536761","0.5281275304536761"
"430","0.5209816513577005","0.5209816513577005","0.5209816513577005","0.5256467437903194","0.5256467437903194","0.5256467437903194","0.5442125724100717","0.5442125724100717","0.5442125724100717","0.538853509109104","0.538853509109104","0.538853509109104","0.5099556851473219","0.5099556851473219","0.5099556851473219","0.5280016839815174","0.5280016839815174","0.5280016839815174"
"431","0.5191308032416928","0.5191308032416928","0.5191308032416928","0.5257681212256928","0.5257681212256928","0.5257681212256928","0.5444826699683935","0.5444826699683935","0.5444826699683935","0.5388358909298118","0.5388358909298118","0.5388358909298118","0.5093781358763172","0.5093781358763172","0.5093781358763172","0.5278200394721502","0.5278200394721502","0.5278200394721502"
"432","0.5191288801051307","0.5191288801051307","0.5191288801051307","0.5261257369446456","0.5261257369446456","0.5261257369446456","0.5446220357088903","0.5446220357088903","0.5446220357088903","0.5388454118232514","0.5388454118232514","0.5388454118232514","0.5101538631153326","0.5101538631153326","0.5101538631153326","0.5279011583119726","0.5279011583119726","0.5279011583119726"
"433","0.5197931079154263","0.5197931079154263","0.5197931079154263","0.5267508023029537","0.5267508023029537","0.5267508023029537","0.5448905433407494","0.5448905433407494","0.5448905433407494","0.5386131524932085","0.5386131524932085","0.5386131524932085","0.509738660748447","0.509738660748447","0.509738660748447","0.5278749917195367","0.5278749917195367","0.5278749917195367"
"434","0.5200689861628445","0.5200689861628445","0.5200689861628445","0.5262354820729577","0.5262354820729577","0.5262354820729577","0.5453527421766782","0.5453527421766782","0.5453527421766782","0.5388499239498896","0.5388499239498896","0.5388499239498896","0.5109481815168498","0.5109481815168498","0.5109481815168498","0.527810623892612","0.527810623892612","0.527810623892612"
"435","0.5201937234095058","0.5201937234095058","0.5201937234095058","0.5265680154956887","0.5265680154956887","0.5265680154956887","0.5452606386881697","0.5452606386881697","0.5452606386881697","0.5388857233081462","0.5388857233081462","0.5388857233081462","0.5103718384266736","0.5103718384266736","0.5103718384266736","0.5277321155018473","0.5277321155018473","0.5277321155018473"
"436","0.520268604856849","0.520268604856849","0.520268604856849","0.527262220575357","0.527262220575357","0.527262220575357","0.5452949787341927","0.5452949787341927","0.5452949787341927","0.5387690430440941","0.5387690430440941","0.5387690430440941","0.5112961312801878","0.5112961312801878","0.5112961312801878","0.5273999631437178","0.5273999631437178","0.5273999631437178"
"437","0.5207420476527889","0.5207420476527889","0.5207420476527889","0.5276376130981415","0.5276376130981415","0.5276376130981415","0.5455246093499272","0.5455246093499272","0.5455246093499272","0.5390356761960818","0.5390356761960818","0.5390356761960818","0.5118676544855558","0.5118676544855558","0.5118676544855558","0.528112315200489","0.528112315200489","0.528112315200489"
"438","0.5158493612336567","0.5158493612336567","0.5158493612336567","0.5274593933550323","0.5274593933550323","0.5274593933550323","0.5454251888205137","0.5454251888205137","0.5454251888205137","0.5390163859406384","0.5390163859406384","0.5390163859406384","0.5121758006587123","0.5121758006587123","0.5121758006587123","0.528205312480719","0.528205312480719","0.528205312480719"
"439","0.5151965417876307","0.5151965417876307","0.5151965417876307","0.5243433376921895","0.5243433376921895","0.5243433376921895","0.5454923857715066","0.5454923857715066","0.5454923857715066","0.5387374437652518","0.5387374437652518","0.5387374437652518","0.5096689166118239","0.5096689166118239","0.5096689166118239","0.5281875559071648","0.5281875559071648","0.5281875559071648"
"440","0.513911995161615","0.513911995161615","0.513911995161615","0.52425809501754","0.52425809501754","0.52425809501754","0.5453195729724946","0.5453195729724946","0.5453195729724946","0.5387217759164731","0.5387217759164731","0.5387217759164731","0.5103983428567676","0.5103983428567676","0.5103983428567676","0.5284267541161977","0.5284267541161977","0.5284267541161977"
"441","0.5138050484772972","0.5138050484772972","0.5138050484772972","0.5242536611396809","0.5242536611396809","0.5242536611396809","0.5459447164816269","0.5459447164816269","0.5459447164816269","0.5389011831637892","0.5389011831637892","0.5389011831637892","0.5109610134324509","0.5109610134324509","0.5109610134324509","0.5286729807577364","0.5286729807577364","0.5286729807577364"
"442","0.5138341784297611","0.5138341784297611","0.5138341784297611","0.5245244577163959","0.5245244577163959","0.5245244577163959","0.5461893920308217","0.5461893920308217","0.5461893920308217","0.5391068496918461","0.5391068496918461","0.5391068496918461","0.5105840880094894","0.5105840880094894","0.5105840880094894","0.5288741963269427","0.5288741963269427","0.5288741963269427"
"443","0.5135348254210854","0.5135348254210854","0.5135348254210854","0.5229458289815493","0.5229458289815493","0.5229458289815493","0.5461986509726986","0.5461986509726986","0.5461986509726986","0.5391468989578316","0.5391468989578316","0.5391468989578316","0.5101884718431388","0.5101884718431388","0.5101884718431388","0.5290527256137613","0.5290527256137613","0.5290527256137613"
"444","0.5139941598316478","0.5139941598316478","0.5139941598316478","0.522969626934239","0.522969626934239","0.522969626934239","0.5466839191379083","0.5466839191379083","0.5466839191379083","0.5391007664477125","0.5391007664477125","0.5391007664477125","0.5105381245754137","0.5105381245754137","0.5105381245754137","0.5280248532776466","0.5280248532776466","0.5280248532776466"
"445","0.5146823370471337","0.5146823370471337","0.5146823370471337","0.5230984196483471","0.5230984196483471","0.5230984196483471","0.5469350190042246","0.5469350190042246","0.5469350190042246","0.5398737691744944","0.5398737691744944","0.5398737691744944","0.5105199718877823","0.5105199718877823","0.5105199718877823","0.5278715249058761","0.5278715249058761","0.5278715249058761"
"446","0.5148138976639306","0.5148138976639306","0.5148138976639306","0.5227869364926816","0.5227869364926816","0.5227869364926816","0.5468539700177476","0.5468539700177476","0.5468539700177476","0.539747811108609","0.539747811108609","0.539747811108609","0.5115861067919338","0.5115861067919338","0.5115861067919338","0.5276842025978556","0.5276842025978556","0.5276842025978556"
"447","0.5151621175476877","0.5151621175476877","0.5151621175476877","0.5238030295978631","0.5238030295978631","0.5238030295978631","0.5471306074709092","0.5471306074709092","0.5471306074709092","0.5396550081791706","0.5396550081791706","0.5396550081791706","0.5113155077880833","0.5113155077880833","0.5113155077880833","0.527546581606628","0.527546581606628","0.527546581606628"
"448","0.5152222815529302","0.5152222815529302","0.5152222815529302","0.5232569346609206","0.5232569346609206","0.5232569346609206","0.5466466785840812","0.5466466785840812","0.5466466785840812","0.5392040395643894","0.5392040395643894","0.5392040395643894","0.5105486086135117","0.5105486086135117","0.5105486086135117","0.5273229612802824","0.5273229612802824","0.5273229612802824"
"449","0.5150771178713183","0.5150771178713183","0.5150771178713183","0.5232204097940173","0.5232204097940173","0.5232204097940173","0.5469156947047249","0.5469156947047249","0.5469156947047249","0.5394835543164902","0.5394835543164902","0.5394835543164902","0.5084272930921468","0.5084272930921468","0.5084272930921468","0.5290342886371624","0.5290342886371624","0.5290342886371624"
"450","0.5161698866406956","0.5161698866406956","0.5161698866406956","0.5234945393918945","0.5234945393918945","0.5234945393918945","0.5465568653126072","0.5465568653126072","0.5465568653126072","0.5398115626605525","0.5398115626605525","0.5398115626605525","0.5083752684869889","0.5083752684869889","0.5083752684869889","0.5274573758150598","0.5274573758150598","0.5274573758150598"
"451","0.5162645522102645","0.5162645522102645","0.5162645522102645","0.5233365893715627","0.5233365893715627","0.5233365893715627","0.5468095209415834","0.5468095209415834","0.5468095209415834","0.5394953460119585","0.5394953460119585","0.5394953460119585","0.5086841833513778","0.5086841833513778","0.5086841833513778","0.5281477265127277","0.5281477265127277","0.5281477265127277"
"452","0.5164986485367131","0.5164986485367131","0.5164986485367131","0.5226298180603515","0.5226298180603515","0.5226298180603515","0.5467509426423462","0.5467509426423462","0.5467509426423462","0.5390748415150268","0.5390748415150268","0.5390748415150268","0.5087793174694415","0.5087793174694415","0.5087793174694415","0.5279926217385846","0.5279926217385846","0.5279926217385846"
"453","0.5167584382222973","0.5167584382222973","0.5167584382222973","0.5229416943952923","0.5229416943952923","0.5229416943952923","0.546732601179039","0.546732601179039","0.546732601179039","0.5393691493799035","0.5393691493799035","0.5393691493799035","0.5089815385213741","0.5089815385213741","0.5089815385213741","0.5287489300164496","0.5287489300164496","0.5287489300164496"
